X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.200000e-01,2.000000e-04
0,1.20e+00,5.12e-01,-2.72e-01,-3.04e+00,
1,1.36e+00,5.12e-01,-2.40e-01,-2.80e+00,
2,1.20e+00,5.12e-01,-2.72e-01,-3.04e+00,
3,1.28e+00,5.12e-01,-2.32e-01,-2.80e+00,
4,1.28e+00,5.12e-01,-2.72e-01,-3.04e+00,
5,1.04e+00,5.12e-01,-2.32e-01,-2.88e+00,
6,1.12e+00,5.12e-01,-2.56e-01,-2.96e+00,
7,1.04e+00,5.12e-01,-2.32e-01,-2.76e+00,
8,1.12e+00,5.12e-01,-2.56e-01,-2.92e+00,
9,8.80e-01,5.12e-01,-2.24e-01,-2.68e+00,
10,1.12e+00,5.12e-01,-2.48e-01,-2.76e+00,
11,8.80e-01,5.12e-01,-2.08e-01,-2.52e+00,
12,9.60e-01,5.12e-01,-2.40e-01,-2.76e+00,
13,8.00e-01,5.12e-01,-8.80e-02,-1.16e+00,
14,9.60e-01,5.12e-01,-1.12e-01,-1.40e+00,
15,8.00e-01,5.12e-01,-2.24e-01,-2.52e+00,
16,8.80e-01,5.12e-01,-2.00e-01,-2.44e+00,
17,6.40e-01,5.12e-01,-2.40e-01,-2.76e+00,
18,8.80e-01,5.12e-01,-2.16e-01,-2.56e+00,
19,6.40e-01,5.12e-01,-2.56e-01,-2.84e+00,
20,7.20e-01,5.12e-01,-2.32e-01,-2.76e+00,
21,5.60e-01,5.12e-01,-2.56e-01,-2.96e+00,
22,6.40e-01,5.12e-01,-2.32e-01,-2.80e+00,
23,4.00e-01,5.12e-01,-2.72e-01,-3.04e+00,
24,6.40e-01,5.12e-01,-2.40e-01,-2.88e+00,
25,4.00e-01,5.12e-01,-2.80e-01,-3.08e+00,
26,4.80e-01,5.12e-01,-2.40e-01,-2.88e+00,
27,3.20e-01,5.12e-01,-2.80e-01,-3.08e+00,
28,3.20e-01,5.12e-01,-2.72e-01,-3.04e+00,
29,4.00e-01,5.12e-01,-2.40e-01,-2.80e+00,
30,4.00e-01,5.12e-01,-2.32e-01,-2.96e+00,
31,1.60e-01,5.12e-01,-2.72e-01,-2.68e+00,
32,2.40e-01,5.12e-01,-2.56e-01,-2.92e+00,
33,8.00e-02,5.12e-01,-2.24e-01,-2.64e+00,
34,8.00e-02,5.12e-01,-2.48e-01,-2.80e+00,
35,1.60e-01,5.12e-01,-2.16e-01,-2.56e+00,
36,8.00e-02,5.12e-01,-2.40e-01,-2.72e+00,
37,1.60e-01,5.12e-01,-2.00e-01,-2.40e+00,
38,8.00e-02,5.12e-01,-2.40e-01,-2.76e+00,
39,1.60e-01,5.12e-01,-9.60e-02,-1.32e+00,
40,8.00e-02,5.12e-01,-1.92e-01,-2.24e+00,
41,1.60e-01,5.12e-01,-2.48e-01,-2.72e+00,
42,8.00e-02,5.12e-01,-2.16e-01,-2.56e+00,
43,1.60e-01,5.12e-01,-2.56e-01,-2.92e+00,
44,8.00e-02,5.12e-01,-2.24e-01,-2.64e+00,
45,1.60e-01,5.12e-01,-2.72e-01,-3.00e+00,
46,8.00e-02,5.12e-01,-2.32e-01,-2.84e+00,
47,1.60e-01,5.12e-01,-2.72e-01,-3.08e+00,
48,8.00e-02,5.12e-01,-2.40e-01,-2.92e+00,
49,1.60e-01,5.12e-01,-2.80e-01,-3.12e+00,
50,8.00e-02,5.12e-01,-2.80e-01,-2.96e+00,
51,1.60e-01,5.12e-01,-2.40e-01,-3.16e+00,
52,8.00e-02,5.12e-01,-2.40e-01,-3.08e+00,
53,1.60e-01,5.12e-01,-2.80e-01,-2.80e+00,
54,8.00e-02,5.12e-01,-2.72e-01,-3.04e+00,
55,1.60e-01,5.12e-01,-2.32e-01,-2.76e+00,
56,8.00e-02,5.12e-01,-2.56e-01,-2.96e+00,
57,1.60e-01,5.12e-01,-2.24e-01,-2.64e+00,
58,8.00e-02,5.12e-01,-2.48e-01,-2.84e+00,
59,1.60e-01,5.12e-01,-2.16e-01,-2.56e+00,
60,8.00e-02,5.12e-01,-2.48e-01,-2.80e+00,
