X,CH1,CH2,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,Volt,Volt,-1.200000e-01,2.000000e-04
0,1.52e+00,5.12e-01,-3.76e-01,-1.76e+00,
1,1.76e+00,5.12e-01,-3.28e-01,-1.52e+00,
2,1.52e+00,5.12e-01,-3.68e-01,-1.72e+00,
3,1.76e+00,5.12e-01,-3.12e-01,-1.52e+00,
4,1.52e+00,5.12e-01,-3.52e-01,-1.68e+00,
5,1.76e+00,5.12e-01,-3.04e-01,-1.52e+00,
6,1.52e+00,5.12e-01,-3.84e-01,-1.84e+00,
7,1.76e+00,5.12e-01,-1.36e-01,-7.20e-01,
8,1.76e+00,5.12e-01,-2.40e-01,-1.16e+00,
9,1.52e+00,5.12e-01,-3.28e-01,-1.48e+00,
10,1.52e+00,5.12e-01,-2.80e-01,-1.40e+00,
11,1.76e+00,5.12e-01,-3.52e-01,-1.68e+00,
12,1.52e+00,5.12e-01,-3.12e-01,-1.52e+00,
13,1.76e+00,5.12e-01,-3.68e-01,-1.76e+00,
14,1.76e+00,5.12e-01,-3.28e-01,-1.60e+00,
15,1.52e+00,5.12e-01,-3.84e-01,-1.80e+00,
16,1.52e+00,5.12e-01,-3.44e-01,-1.64e+00,
17,1.76e+00,5.12e-01,-3.92e-01,-1.84e+00,
18,1.60e+00,5.12e-01,-3.52e-01,-1.72e+00,
19,1.52e+00,5.12e-01,-3.92e-01,-1.88e+00,
20,1.52e+00,5.12e-01,-4.08e-01,-1.88e+00,
21,1.60e+00,5.12e-01,-3.52e-01,-1.72e+00,
22,1.52e+00,5.12e-01,-3.92e-01,-1.72e+00,
23,1.60e+00,5.12e-01,-3.52e-01,-1.88e+00,
24,1.52e+00,5.12e-01,-3.92e-01,-1.72e+00,
25,1.60e+00,5.12e-01,-3.52e-01,-1.88e+00,
26,1.60e+00,5.12e-01,-3.84e-01,-1.84e+00,
27,1.52e+00,5.12e-01,-3.36e-01,-1.64e+00,
28,1.60e+00,5.12e-01,-3.76e-01,-1.76e+00,
29,1.44e+00,5.12e-01,-3.28e-01,-1.64e+00,
30,1.60e+00,5.12e-01,-3.68e-01,-1.76e+00,
31,1.44e+00,5.12e-01,-3.12e-01,-1.52e+00,
32,1.44e+00,5.12e-01,-3.60e-01,-1.68e+00,
33,1.52e+00,5.12e-01,-2.96e-01,-1.48e+00,
34,1.52e+00,5.12e-01,-3.76e-01,-1.80e+00,
35,1.44e+00,5.12e-01,-1.36e-01,-7.20e-01,
36,1.44e+00,5.12e-01,-2.24e-01,-1.16e+00,
37,1.52e+00,5.12e-01,-3.20e-01,-1.48e+00,
38,1.52e+00,5.12e-01,-2.80e-01,-1.36e+00,
39,1.28e+00,5.12e-01,-3.36e-01,-1.60e+00,
40,1.28e+00,5.12e-01,-3.04e-01,-1.52e+00,
41,1.52e+00,5.12e-01,-3.68e-01,-1.68e+00,
42,1.28e+00,5.12e-01,-3.28e-01,-1.60e+00,
43,1.36e+00,5.12e-01,-3.76e-01,-1.76e+00,
44,1.28e+00,5.12e-01,-3.28e-01,-1.80e+00,
45,1.36e+00,5.12e-01,-3.84e-01,-1.60e+00,
46,1.36e+00,5.12e-01,-3.84e-01,-1.64e+00,
47,1.20e+00,5.12e-01,-3.44e-01,-1.84e+00,
48,1.36e+00,5.12e-01,-3.92e-01,-1.88e+00,
49,1.20e+00,5.12e-01,-3.52e-01,-1.72e+00,
50,1.20e+00,5.12e-01,-3.92e-01,-1.88e+00,
51,1.28e+00,5.12e-01,-3.52e-01,-1.68e+00,
52,1.28e+00,5.12e-01,-3.92e-01,-1.72e+00,
53,1.04e+00,5.12e-01,-3.52e-01,-1.88e+00,
54,1.04e+00,5.12e-01,-3.84e-01,-1.88e+00,
55,1.28e+00,5.12e-01,-3.28e-01,-1.64e+00,
56,1.04e+00,5.12e-01,-3.76e-01,-1.60e+00,
57,1.12e+00,5.12e-01,-3.20e-01,-1.80e+00,
58,1.12e+00,5.12e-01,-3.68e-01,-1.72e+00,
59,9.60e-01,5.12e-01,-3.20e-01,-1.52e+00,
60,9.60e-01,5.12e-01,-3.52e-01,-1.68e+00,
61,8.80e-01,5.12e-01,-3.04e-01,-1.52e+00,
62,9.60e-01,5.12e-01,-3.92e-01,-1.84e+00,
63,8.00e-01,5.12e-01,-1.28e-01,-6.80e-01,
64,8.80e-01,5.12e-01,-2.56e-01,-1.24e+00,
65,8.00e-01,5.12e-01,-3.28e-01,-1.48e+00,
66,8.80e-01,5.12e-01,-2.88e-01,-1.48e+00,
67,6.40e-01,5.12e-01,-3.44e-01,-1.68e+00,
68,8.00e-01,5.12e-01,-3.04e-01,-1.52e+00,
69,6.40e-01,5.12e-01,-3.68e-01,-1.72e+00,
70,7.20e-01,5.12e-01,-3.28e-01,-1.64e+00,
71,5.60e-01,5.12e-01,-3.76e-01,-1.80e+00,
72,5.60e-01,5.12e-01,-3.84e-01,-1.72e+00,
73,6.40e-01,5.12e-01,-3.36e-01,-1.88e+00,
74,4.00e-01,5.12e-01,-3.92e-01,-1.88e+00,
75,6.40e-01,5.12e-01,-3.44e-01,-1.72e+00,
76,4.80e-01,5.12e-01,-3.52e-01,-1.88e+00,
77,3.20e-01,5.12e-01,-3.92e-01,-1.72e+00,
78,3.20e-01,5.12e-01,-3.92e-01,-1.88e+00,
79,4.80e-01,5.12e-01,-3.36e-01,-1.72e+00,
80,4.00e-01,5.12e-01,-3.84e-01,-1.88e+00,
81,1.60e-01,5.12e-01,-3.36e-01,-1.64e+00,
82,2.40e-01,5.12e-01,-3.84e-01,-1.80e+00,
83,1.60e-01,5.12e-01,-3.28e-01,-1.64e+00,
84,2.40e-01,5.12e-01,-3.68e-01,-1.76e+00,
85,8.00e-02,5.12e-01,-3.20e-01,-1.52e+00,
86,8.00e-02,5.12e-01,-3.60e-01,-1.68e+00,
87,1.60e-01,5.12e-01,-3.12e-01,-1.52e+00,
88,8.00e-02,5.12e-01,-3.44e-01,-1.68e+00,
89,1.60e-01,5.12e-01,-2.88e-01,-1.48e+00,
90,8.00e-02,5.12e-01,-3.68e-01,-1.84e+00,
91,1.60e-01,5.12e-01,-1.52e-01,-8.00e-01,
92,8.00e-02,5.12e-01,-2.16e-01,-1.16e+00,
93,1.60e-01,5.12e-01,-3.04e-01,-1.56e+00,
94,1.60e-01,5.12e-01,-2.64e-01,-1.40e+00,
95,8.00e-02,5.12e-01,-3.28e-01,-1.80e+00,
96,8.00e-02,5.12e-01,-2.88e-01,-1.40e+00,
97,1.60e-01,5.12e-01,-3.52e-01,-1.68e+00,
98,8.00e-02,5.12e-01,-3.12e-01,-1.60e+00,
99,1.60e-01,5.12e-01,-3.76e-01,-1.76e+00,
100,1.60e-01,5.12e-01,-3.20e-01,-1.64e+00,
101,8.00e-02,5.12e-01,-3.76e-01,-1.80e+00,
102,8.00e-02,5.12e-01,-3.44e-01,-1.80e+00,
103,1.60e-01,5.12e-01,-3.84e-01,-1.68e+00,
104,8.00e-02,5.12e-01,-3.52e-01,-1.80e+00,
105,1.60e-01,5.12e-01,-3.92e-01,-1.64e+00,
106,8.00e-02,5.12e-01,-3.52e-01,-1.80e+00,
107,1.60e-01,5.12e-01,-3.92e-01,-1.64e+00,
108,8.00e-02,5.12e-01,-3.52e-01,-1.80e+00,
109,1.60e-01,5.12e-01,-3.92e-01,-1.64e+00,
110,8.00e-02,5.12e-01,-3.84e-01,-1.80e+00,
111,1.60e-01,5.12e-01,-3.36e-01,-1.64e+00,
112,8.00e-02,5.12e-01,-3.76e-01,-1.76e+00,
113,1.60e-01,5.12e-01,-3.28e-01,-1.60e+00,
114,8.00e-02,5.12e-01,-3.68e-01,-1.68e+00,
115,1.60e-01,5.12e-01,-3.12e-01,-1.56e+00,
116,8.00e-02,5.12e-01,-3.52e-01,-1.68e+00,
117,1.60e-01,5.12e-01,-3.04e-01,-1.48e+00,
118,8.00e-02,5.12e-01,-3.60e-01,-1.72e+00,
119,1.60e-01,5.12e-01,-1.36e-01,-7.20e-01,
120,8.00e-02,5.12e-01,-2.48e-01,-1.28e+00,
121,1.60e-01,5.12e-01,-3.28e-01,-1.48e+00,
122,8.00e-02,5.12e-01,-2.96e-01,-1.48e+00,
123,1.60e-01,5.12e-01,-3.52e-01,-1.64e+00,
124,8.00e-02,5.12e-01,-3.12e-01,-1.52e+00,
125,1.60e-01,5.12e-01,-3.68e-01,-1.72e+00,
126,8.00e-02,5.12e-01,-3.28e-01,-1.60e+00,
127,1.60e-01,5.12e-01,-3.84e-01,-1.76e+00,
128,8.00e-02,5.12e-01,-3.36e-01,-1.64e+00,
129,1.60e-01,5.12e-01,-3.84e-01,-1.80e+00,
130,8.00e-02,5.12e-01,-3.52e-01,-1.80e+00,
131,1.60e-01,5.12e-01,-3.92e-01,-1.72e+00,
132,8.00e-02,5.12e-01,-3.52e-01,-1.72e+00,
133,1.60e-01,5.12e-01,-4.00e-01,-1.88e+00,
134,8.00e-02,5.12e-01,-3.92e-01,-1.68e+00,
135,1.60e-01,5.12e-01,-3.52e-01,-1.88e+00,
136,8.00e-02,5.12e-01,-3.92e-01,-1.80e+00,
137,1.60e-01,5.12e-01,-3.36e-01,-1.64e+00,
138,8.00e-02,5.12e-01,-3.36e-01,-1.80e+00,
139,1.60e-01,5.12e-01,-3.84e-01,-1.64e+00,
140,8.00e-02,5.12e-01,-3.76e-01,-1.76e+00,
141,1.60e-01,5.12e-01,-3.28e-01,-1.60e+00,
142,8.00e-02,5.12e-01,-3.68e-01,-1.68e+00,
143,1.60e-01,5.12e-01,-3.12e-01,-1.52e+00,
144,8.00e-02,5.12e-01,-3.60e-01,-1.60e+00,
145,1.60e-01,-5.08e-01,-3.04e-01,-1.48e+00,
146,8.00e-02,-5.08e-01,-3.76e-01,-1.72e+00,
147,1.60e-01,5.12e-01,-1.36e-01,-7.20e-01,
148,8.00e-02,5.12e-01,-2.32e-01,-1.16e+00,
149,1.60e-01,5.12e-01,-3.04e-01,-1.44e+00,
150,8.00e-02,5.12e-01,-2.72e-01,-1.32e+00,
151,1.60e-01,5.12e-01,-3.28e-01,-1.56e+00,
152,8.00e-02,5.12e-01,-2.88e-01,-1.40e+00,
153,1.60e-01,5.12e-01,-3.44e-01,-1.64e+00,
154,8.00e-02,5.12e-01,-3.12e-01,-1.52e+00,
155,1.60e-01,5.12e-01,-3.68e-01,-1.68e+00,
156,8.00e-02,5.12e-01,-3.20e-01,-1.60e+00,
157,1.60e-01,5.12e-01,-3.76e-01,-1.76e+00,
158,8.00e-02,5.12e-01,-3.76e-01,-1.60e+00,
159,1.60e-01,5.12e-01,-3.28e-01,-1.76e+00,
160,1.60e-01,5.12e-01,-3.84e-01,-1.60e+00,
161,8.00e-02,5.12e-01,-3.36e-01,-1.76e+00,
162,8.00e-02,5.12e-01,-3.44e-01,-1.64e+00,
163,1.60e-01,5.12e-01,-3.84e-01,-1.80e+00,
164,8.00e-02,5.12e-01,-3.84e-01,-1.60e+00,
165,1.60e-01,5.12e-01,-3.36e-01,-1.80e+00,
166,8.00e-02,5.12e-01,-3.76e-01,-1.76e+00,
167,1.60e-01,5.12e-01,-3.28e-01,-1.60e+00,
168,8.00e-02,5.12e-01,-3.68e-01,-1.68e+00,
169,1.60e-01,5.12e-01,-3.20e-01,-1.60e+00,
170,8.00e-02,5.12e-01,-3.60e-01,-1.68e+00,
171,1.60e-01,5.12e-01,-3.12e-01,-1.52e+00,
172,8.00e-02,5.12e-01,-3.52e-01,-1.64e+00,
173,1.60e-01,5.12e-01,-2.96e-01,-1.48e+00,
174,8.00e-02,5.12e-01,-3.68e-01,-1.60e+00,
175,1.60e-01,5.12e-01,-1.36e-01,-7.20e-01,
176,8.00e-02,5.12e-01,-1.84e-01,-9.60e-01,
177,1.60e-01,5.12e-01,-3.04e-01,-1.44e+00,
178,8.00e-02,5.12e-01,-2.72e-01,-1.36e+00,
179,1.60e-01,5.12e-01,-3.36e-01,-1.56e+00,
180,8.00e-02,5.12e-01,-2.96e-01,-1.48e+00,
181,1.60e-01,5.12e-01,-3.52e-01,-1.68e+00,
182,8.00e-02,5.12e-01,-3.12e-01,-1.52e+00,
183,1.60e-01,5.12e-01,-3.76e-01,-1.72e+00,
184,8.00e-02,5.12e-01,-3.28e-01,-1.64e+00,
185,1.60e-01,5.12e-01,-3.84e-01,-1.80e+00,
186,8.00e-02,5.12e-01,-3.44e-01,-1.64e+00,
187,1.60e-01,5.12e-01,-3.92e-01,-1.80e+00,
188,8.00e-02,5.12e-01,-3.44e-01,-1.80e+00,
189,1.60e-01,5.12e-01,-3.92e-01,-1.68e+00,
190,8.00e-02,5.12e-01,-3.52e-01,-1.68e+00,
191,1.60e-01,5.12e-01,-3.92e-01,-1.88e+00,
192,1.60e-01,5.12e-01,-3.44e-01,-1.72e+00,
193,8.00e-02,5.12e-01,-3.92e-01,-1.88e+00,
194,8.00e-02,5.12e-01,1.60e-02,-4.56e+00,
195,1.60e-01,5.12e-01,-6.32e-01,-1.64e+00,
196,8.00e-02,5.12e-01,-3.68e-01,-1.76e+00,
197,1.60e-01,5.12e-01,-3.20e-01,-1.60e+00,
198,8.00e-02,5.12e-01,-3.68e-01,-1.60e+00,
199,1.60e-01,5.12e-01,-3.04e-01,-2.00e+00,
200,8.00e-02,5.12e-01,-3.36e-01,-1.84e+00,
201,1.60e-01,5.12e-01,-2.80e-01,-1.56e+00,
202,8.00e-02,5.12e-01,-2.72e-01,-1.48e+00,
203,1.60e-01,5.12e-01,-3.52e-01,-1.76e+00,
204,8.00e-02,5.12e-01,-3.12e-01,-1.60e+00,
205,1.60e-01,5.12e-01,-1.36e-01,-7.60e-01,
206,1.60e-01,5.12e-01,-2.48e-01,-1.32e+00,
207,8.00e-02,5.12e-01,-3.20e-01,-1.60e+00,
208,8.00e-02,5.12e-01,-2.80e-01,-1.48e+00,
209,1.60e-01,5.12e-01,-3.36e-01,-1.72e+00,
210,8.00e-02,5.12e-01,-3.04e-01,-1.60e+00,
211,1.60e-01,5.12e-01,-3.60e-01,-1.80e+00,
212,8.00e-02,5.12e-01,-3.20e-01,-1.72e+00,
213,1.60e-01,5.12e-01,-3.68e-01,-1.88e+00,
214,8.00e-02,5.12e-01,-3.28e-01,-1.76e+00,
215,2.40e-01,5.12e-01,-3.76e-01,-2.00e+00,
216,2.40e-01,5.12e-01,-3.20e-01,-2.00e+00,
217,8.00e-02,5.12e-01,-3.76e-01,-1.72e+00,
218,1.60e-01,5.12e-01,-3.20e-01,-1.72e+00,
219,4.00e-01,5.12e-01,-3.84e-01,-1.92e+00,
220,3.20e-01,5.12e-01,-3.76e-01,-1.88e+00,
221,4.00e-01,5.12e-01,-3.28e-01,-1.72e+00,
222,3.20e-01,5.12e-01,-3.84e-01,-1.64e+00,
223,4.80e-01,5.12e-01,-3.28e-01,-2.00e+00,
224,4.00e-01,5.12e-01,-3.68e-01,-1.64e+00,
225,4.80e-01,5.12e-01,-3.20e-01,-1.80e+00,
226,4.00e-01,5.12e-01,-3.68e-01,-1.84e+00,
227,6.40e-01,5.12e-01,-3.12e-01,-1.60e+00,
228,5.60e-01,5.12e-01,-3.44e-01,-1.60e+00,
229,7.20e-01,5.12e-01,-3.04e-01,-1.76e+00,
230,5.60e-01,5.12e-01,-3.60e-01,-1.84e+00,
231,7.20e-01,5.12e-01,-1.28e-01,-7.60e-01,
232,7.20e-01,5.12e-01,-2.00e-01,-1.08e+00,
233,6.40e-01,5.12e-01,-2.96e-01,-1.68e+00,
234,6.40e-01,5.12e-01,-2.64e-01,-1.88e+00,
235,8.80e-01,5.12e-01,-3.20e-01,-1.60e+00,
236,7.20e-01,5.12e-01,-2.80e-01,-1.64e+00,
237,8.80e-01,5.12e-01,-3.36e-01,-1.80e+00,
238,8.00e-01,5.12e-01,-2.96e-01,-1.88e+00,
239,9.60e-01,5.12e-01,-3.60e-01,-1.64e+00,
240,9.60e-01,5.12e-01,-3.12e-01,-1.72e+00,
241,8.00e-01,5.12e-01,-3.68e-01,-1.92e+00,
242,9.60e-01,5.12e-01,-3.28e-01,-1.72e+00,
243,8.80e-01,5.12e-01,-3.84e-01,-1.92e+00,
244,8.80e-01,5.12e-01,-3.36e-01,-1.72e+00,
245,1.12e+00,5.12e-01,-3.84e-01,-1.92e+00,
246,1.12e+00,5.12e-01,-3.84e-01,-1.92e+00,
247,8.80e-01,5.12e-01,-3.28e-01,-1.76e+00,
248,1.04e+00,5.12e-01,-3.84e-01,-1.92e+00,
249,1.20e+00,5.12e-01,-3.28e-01,-1.72e+00,
250,1.04e+00,5.12e-01,-3.76e-01,-1.92e+00,
251,1.28e+00,5.12e-01,-3.28e-01,-1.72e+00,
252,1.20e+00,5.12e-01,-3.68e-01,-1.84e+00,
253,1.28e+00,5.12e-01,-3.12e-01,-1.64e+00,
254,1.20e+00,5.12e-01,-3.68e-01,-1.76e+00,
255,1.28e+00,5.12e-01,-3.04e-01,-1.60e+00,
256,1.20e+00,5.12e-01,-3.44e-01,-1.72e+00,
257,1.36e+00,5.12e-01,-3.04e-01,-1.52e+00,
258,1.28e+00,5.12e-01,-2.80e-01,-1.48e+00,
259,1.36e+00,5.12e-01,-3.76e-01,-1.84e+00,
260,1.36e+00,5.12e-01,-3.36e-01,-1.60e+00,
261,1.28e+00,5.12e-01,-1.44e-01,-8.00e-01,
262,1.28e+00,5.12e-01,-2.64e-01,-1.32e+00,
263,1.52e+00,5.12e-01,-3.28e-01,-1.60e+00,
264,1.28e+00,5.12e-01,-2.88e-01,-1.44e+00,
265,1.52e+00,5.12e-01,-3.60e-01,-1.68e+00,
266,1.28e+00,5.12e-01,-3.12e-01,-1.52e+00,
267,1.52e+00,5.12e-01,-3.68e-01,-1.76e+00,
268,1.44e+00,5.12e-01,-3.76e-01,-1.64e+00,
269,1.52e+00,5.12e-01,-3.20e-01,-1.80e+00,
270,1.44e+00,5.12e-01,-3.44e-01,-1.64e+00,
271,1.52e+00,5.12e-01,-3.84e-01,-1.88e+00,
272,1.44e+00,5.12e-01,-3.52e-01,-1.88e+00,
273,1.60e+00,5.12e-01,-3.92e-01,-1.72e+00,
274,1.44e+00,5.12e-01,-3.92e-01,-1.88e+00,
275,1.60e+00,5.12e-01,-3.52e-01,-1.72e+00,
276,1.44e+00,5.12e-01,-3.92e-01,-1.72e+00,
277,1.60e+00,5.12e-01,-3.44e-01,-1.88e+00,
278,1.60e+00,5.12e-01,-3.84e-01,-1.84e+00,
279,1.52e+00,5.12e-01,-3.36e-01,-1.60e+00,
280,1.60e+00,5.12e-01,-3.76e-01,-1.80e+00,
281,1.52e+00,5.12e-01,-3.28e-01,-1.64e+00,
282,1.60e+00,5.12e-01,-3.68e-01,-1.76e+00,
283,1.52e+00,5.12e-01,-3.20e-01,-1.60e+00,
284,1.60e+00,5.12e-01,-3.60e-01,-1.68e+00,
285,1.52e+00,5.12e-01,-3.04e-01,-1.52e+00,
286,1.52e+00,5.12e-01,-3.60e-01,-1.80e+00,
287,1.76e+00,5.12e-01,-1.36e-01,-7.20e-01,
288,1.76e+00,5.12e-01,-2.40e-01,-1.20e+00,
289,1.52e+00,5.12e-01,-3.20e-01,-1.48e+00,
290,1.52e+00,5.12e-01,-2.80e-01,-1.40e+00,
291,1.76e+00,5.12e-01,-3.44e-01,-1.64e+00,
292,1.52e+00,5.12e-01,-3.60e-01,-1.48e+00,
293,1.76e+00,5.12e-01,-3.04e-01,-1.72e+00,
294,1.52e+00,5.12e-01,-3.28e-01,-1.60e+00,
295,1.76e+00,5.12e-01,-3.76e-01,-1.80e+00,
296,1.76e+00,5.12e-01,-3.36e-01,-1.80e+00,
297,1.52e+00,5.12e-01,-3.84e-01,-1.64e+00,
298,1.52e+00,5.12e-01,-3.92e-01,-1.72e+00,
299,1.76e+00,5.12e-01,-3.36e-01,-1.88e+00,
