1040	0.0096
1041	0.0097
1042	0.0099
1043	0.01
1044	0.012
1045	0.014
1046	0.016
1047	0.018
1048	0.02
1049	0.023
1050	0.025
1051	0.028
1052	0.031
1053	0.033
1054	0.036
1055	0.039
1056	0.041
1057	0.044
1058	0.047
1059	0.049
1060	0.051
1061	0.053
1062	0.056
1063	0.059
1064	0.062
1065	0.065
1066	0.067
1067	0.07
1068	0.072
1069	0.075
1070	0.078
1071	0.08
1072	0.083
1073	0.085
1074	0.088
1075	0.091
1076	0.093
1077	0.097
1078	0.1
1079	0.1
1080	0.11
1081	0.11
1082	0.11
1083	0.11
1084	0.12
1085	0.12
1086	0.12
1087	0.12
1088	0.13
1093	0.14
1098	0.16
1103	0.28
1108	0.31
1113	0.34
1118	0.37
1123	0.4
1128	0.42
1133	0.45
1138	0.47
1143	0.49
1148	0.51
1153	0.53
1158	0.55
1163	0.57
1168	0.59
1173	0.61
1178	0.63
1183	0.65
1188	0.67
1193	0.69
1198	0.72
1203	0.74
1208	0.76
1213	0.79
1218	0.81
1223	0.83
1228	0.86
1233	0.88
1238	0.9
1243	0.92
1248	0.95
1253	0.98
1258	1
1263	1
1268	1.1
1273	1.1
1278	1.1
1283	1.1
1290	1.2
1300	1.2
1310	1.2
1320	1.3
1330	1.3
1340	1.4
1350	1.4
1360	1.5
1370	1.5
1380	1.6
1390	1.6
1400	1.7
1410	1.7
1420	1.8
1430	1.8
1440	1.8
1450	1.9
1460	1.9
1470	2
1480	2
1490	2.1
1500	2.1
1510	2.2
1520	2.2
1530	2.3
1540	2.3
1550	2.3
1560	2.4
1570	2.4
1580	2.5
1590	2.5
1600	2.6
1610	2.6
1620	2.6
1630	2.7
1640	2.7
1650	2.8
1660	2.8
1670	2.9
1680	3
1690	3
1700	3.1
1710	3.2
1720	3.2
1730	3.3
1740	3.3
1750	3.4
1760	3.4
1770	3.5
1780	3.5
1790	3.6
1800	3.6
1810	3.7
1820	3.7
1830	3.8
1840	3.8
1850	3.8
1860	3.9
1870	4
1880	4
1890	4.1
1900	4.2
1910	4.2
