3.00000000E+05	-1.62458601E-01
3.09971000E+05	-1.65093447E-01
3.19942000E+05	-1.66368223E-01
3.29913000E+05	-1.68499884E-01
3.39884000E+05	-1.71476504E-01
3.49855000E+05	-1.72769511E-01
3.59826000E+05	-1.73495419E-01
3.69797000E+05	-1.71812467E-01
3.79768000E+05	-1.77658176E-01
3.89739000E+05	-1.82305454E-01
3.99710000E+05	-1.82355668E-01
4.09681000E+05	-1.79485439E-01
4.19652000E+05	-1.75039887E-01
4.29623000E+05	-1.81111435E-01
4.39594000E+05	-1.83599780E-01
4.49565000E+05	-1.89671892E-01
4.59536000E+05	-1.89387552E-01
4.69507000E+05	-1.90442845E-01
4.79477900E+05	-1.86077517E-01
4.89448900E+05	-1.93375858E-01
4.99419900E+05	-1.94011266E-01
5.09390900E+05	-1.98491094E-01
5.19361900E+05	-1.98086763E-01
5.29332900E+05	-2.01033963E-01
5.39303900E+05	-2.02968319E-01
5.49274900E+05	-2.00551252E-01
5.59245900E+05	-2.04366414E-01
5.69216900E+05	-2.01266473E-01
5.79187900E+05	-2.07675901E-01
5.89158900E+05	-2.10964180E-01
5.99129900E+05	-2.10042381E-01
6.09100900E+05	-2.15819144E-01
6.19071900E+05	-2.13457112E-01
6.29042900E+05	-2.19325567E-01
6.39013900E+05	-2.15287763E-01
6.48984900E+05	-2.19837332E-01
6.58955900E+05	-2.18460372E-01
6.68926900E+05	-2.24350486E-01
6.78897900E+05	-2.22548157E-01
6.88868900E+05	-2.26416216E-01
6.98839900E+05	-2.25774246E-01
7.08810900E+05	-2.29314805E-01
7.18781900E+05	-2.34178811E-01
7.28752900E+05	-2.28377674E-01
7.38723900E+05	-2.36857718E-01
7.48694900E+05	-2.32782723E-01
7.58665900E+05	-2.37707530E-01
7.68636900E+05	-2.38164940E-01
7.78607900E+05	-2.37673575E-01
7.88578900E+05	-2.40262514E-01
7.98549900E+05	-2.41129436E-01
8.08520900E+05	-2.43458863E-01
8.18491800E+05	-2.44063028E-01
8.28462800E+05	-2.46197213E-01
8.38433800E+05	-2.49829076E-01
8.48404800E+05	-2.51639166E-01
8.58375800E+05	-2.53080189E-01
