x-axis,1,2
second,Volt,Volt
+0.0E+00,-347.515700E-03,-11.255496E-03
+1.563E-06,-347.515700E-03,-11.250471E-03
+3.125E-06,-347.515700E-03,-11.245446E-03
+4.688E-06,-347.515700E-03,-11.240421E-03
+6.250E-06,-347.515700E-03,-11.235396E-03
+7.813E-06,-347.515700E-03,-11.230370E-03
+9.375E-06,-347.515700E-03,-11.225345E-03
+10.938E-06,-347.515700E-03,-11.220320E-03
+12.500E-06,-347.515700E-03,-11.215295E-03
+14.063E-06,-347.515700E-03,-11.210270E-03
+15.625E-06,-347.515700E-03,-11.205245E-03
+17.188E-06,-347.515700E-03,-11.205245E-03
+18.750E-06,-347.515700E-03,-11.205245E-03
+20.313E-06,-347.515700E-03,-11.205245E-03
+21.875E-06,-347.515700E-03,-11.205245E-03
+23.438E-06,-347.515700E-03,-11.205245E-03
+25.000E-06,-347.515700E-03,-11.205245E-03
+26.563E-06,-347.515700E-03,-11.205245E-03
+28.125E-06,-347.515700E-03,-11.205245E-03
+29.688E-06,-347.515700E-03,-11.205245E-03
+31.250E-06,-347.515700E-03,-11.205245E-03
+32.813E-06,-347.515700E-03,-11.212783E-03
+34.375E-06,-347.515700E-03,-11.220320E-03
+35.938E-06,-347.515700E-03,-11.227858E-03
+37.500E-06,-347.515700E-03,-11.235396E-03
+39.063E-06,-347.515700E-03,-11.242933E-03
+40.625E-06,-347.515700E-03,-11.250471E-03
+42.188E-06,-347.515700E-03,-11.258009E-03
+43.750E-06,-347.515700E-03,-11.265546E-03
+45.313E-06,-347.515700E-03,-11.273084E-03
+46.875E-06,-347.515700E-03,-11.280622E-03
+48.438E-06,-347.586052E-03,-11.278109E-03
+50.000E-06,-347.656403E-03,-11.275597E-03
+51.563E-06,-347.726755E-03,-11.273084E-03
+53.125E-06,-347.797107E-03,-11.270571E-03
+54.688E-06,-347.867459E-03,-11.268059E-03
+56.250E-06,-347.937810E-03,-11.265546E-03
+57.813E-06,-348.008162E-03,-11.263034E-03
+59.375E-06,-348.078514E-03,-11.260521E-03
+60.938E-06,-348.148866E-03,-11.258009E-03
+62.500E-06,-348.219217E-03,-11.255496E-03
+64.063E-06,-348.148866E-03,-11.258009E-03
+65.625E-06,-348.078514E-03,-11.260521E-03
+67.188E-06,-348.008162E-03,-11.263034E-03
+68.750E-06,-347.937810E-03,-11.265546E-03
+70.313E-06,-347.867459E-03,-11.268059E-03
+71.875E-06,-347.797107E-03,-11.270571E-03
+73.438E-06,-347.726755E-03,-11.273084E-03
+75.000E-06,-347.656403E-03,-11.275597E-03
