x-axis,1
second,Volt
0.000000000000e+000, 8.02010e-002
1.562500000000e-005, 8.09045e-002
3.125000000000e-005, 8.16080e-002
4.687500000000e-005, 8.23116e-002
6.250000000000e-005, 8.30151e-002
7.812500000000e-005, 8.44221e-002
9.375000000000e-005, 8.51256e-002
1.093750000000e-004, 8.51256e-002
1.250000000000e-004, 8.65327e-002
1.406250000000e-004, 8.72362e-002
1.562500000000e-004, 8.79397e-002
1.718750000000e-004, 8.86432e-002
1.875000000000e-004, 8.93467e-002
2.031250000000e-004, 9.00503e-002
2.187500000000e-004, 9.07538e-002
2.343750000000e-004, 9.21608e-002
2.500000000000e-004, 9.28643e-002
2.656250000000e-004, 9.42714e-002
2.812500000000e-004, 9.49749e-002
2.968750000000e-004, 9.56784e-002
3.125000000000e-004, 9.63819e-002
3.281250000000e-004, 9.70854e-002
3.437500000000e-004, 9.84925e-002
3.593750000000e-004, 9.91960e-002
3.750000000000e-004, 9.98995e-002
3.906250000000e-004, 1.00603e-001
4.062500000000e-004, 1.02010e-001
4.218750000000e-004, 1.02010e-001
4.375000000000e-004, 1.03417e-001
4.531250000000e-004, 1.04121e-001
4.687500000000e-004, 1.05528e-001
4.843750000000e-004, 1.06231e-001
5.000000000000e-004, 1.06935e-001
5.156250000000e-004, 1.08342e-001
5.312500000000e-004, 1.09045e-001
5.468750000000e-004, 1.09749e-001
5.625000000000e-004, 1.10452e-001
5.781250000000e-004, 1.11859e-001
5.937500000000e-004, 1.12563e-001
6.093750000000e-004, 1.13266e-001
6.250000000000e-004, 1.13970e-001
6.406250000000e-004, 1.15377e-001
6.562500000000e-004, 1.16080e-001
6.718750000000e-004, 1.16784e-001
6.875000000000e-004, 1.18191e-001
7.031250000000e-004, 1.18894e-001
7.187500000000e-004, 1.19598e-001
7.343750000000e-004, 1.21005e-001
7.500000000000e-004, 1.21709e-001
7.656250000000e-004, 1.23116e-001
7.812500000000e-004, 1.23819e-001
7.968750000000e-004, 1.25226e-001
8.125000000000e-004, 1.25930e-001
8.281250000000e-004, 1.26633e-001
8.437500000000e-004, 1.28040e-001
8.593750000000e-004, 1.29447e-001
8.750000000000e-004, 1.29447e-001
8.906250000000e-004, 1.31558e-001
9.062500000000e-004, 1.32261e-001
9.218750000000e-004, 1.33668e-001
9.375000000000e-004, 1.34372e-001
9.531250000000e-004, 1.35779e-001
9.687500000000e-004, 1.36482e-001
9.843750000000e-004, 1.37889e-001
1.000000000000e-003, 1.38593e-001
1.015625000000e-003, 1.40000e-001
1.031250000000e-003, 1.41407e-001
1.046875000000e-003, 1.42111e-001
1.062500000000e-003, 1.43518e-001
1.078125000000e-003, 1.44925e-001
1.093750000000e-003, 1.45628e-001
1.109375000000e-003, 1.47035e-001
1.125000000000e-003, 1.48442e-001
1.140625000000e-003, 1.49849e-001
1.156250000000e-003, 1.50553e-001
1.171875000000e-003, 1.51960e-001
1.187500000000e-003, 1.52663e-001
1.203125000000e-003, 1.54070e-001
1.218750000000e-003, 1.55477e-001
1.234375000000e-003, 1.56884e-001
1.250000000000e-003, 1.57588e-001
1.265625000000e-003, 1.58995e-001
1.281250000000e-003, 1.60402e-001
1.296875000000e-003, 1.61809e-001
1.312500000000e-003, 1.63216e-001
1.328125000000e-003, 1.63920e-001
1.343750000000e-003, 1.66030e-001
1.359375000000e-003, 1.66734e-001
1.375000000000e-003, 1.68141e-001
1.390625000000e-003, 1.70251e-001
1.406250000000e-003, 1.70955e-001
1.421875000000e-003, 1.72362e-001
1.437500000000e-003, 1.73065e-001
1.453125000000e-003, 1.74472e-001
1.468750000000e-003, 1.75879e-001
1.484375000000e-003, 1.77990e-001
1.500000000000e-003, 1.79397e-001
1.515625000000e-003, 1.80101e-001
1.531250000000e-003, 1.82211e-001
1.546875000000e-003, 1.83618e-001
1.562500000000e-003, 1.85025e-001
1.578125000000e-003, 1.86432e-001
1.593750000000e-003, 1.87839e-001
1.609375000000e-003, 1.89246e-001
1.625000000000e-003, 1.90653e-001
1.640625000000e-003, 1.91357e-001
1.656250000000e-003, 1.92764e-001
1.671875000000e-003, 1.94874e-001
1.687500000000e-003, 1.96281e-001
1.703125000000e-003, 1.98392e-001
1.718750000000e-003, 1.99095e-001
1.734375000000e-003, 2.00503e-001
1.750000000000e-003, 2.02613e-001
1.765625000000e-003, 2.04020e-001
1.781250000000e-003, 2.05427e-001
1.796875000000e-003, 2.06834e-001
1.812500000000e-003, 2.08241e-001
1.828125000000e-003, 2.09648e-001
1.843750000000e-003, 2.11055e-001
1.859375000000e-003, 2.12462e-001
1.875000000000e-003, 2.13869e-001
1.890625000000e-003, 2.15980e-001
1.906250000000e-003, 2.16683e-001
1.921875000000e-003, 2.18090e-001
1.937500000000e-003, 2.20201e-001
1.953125000000e-003, 2.21608e-001
1.968750000000e-003, 2.23015e-001
1.984375000000e-003, 2.23719e-001
2.000000000000e-003, 2.25829e-001
2.015625000000e-003, 2.27236e-001
2.031250000000e-003, 2.29347e-001
2.046875000000e-003, 2.31457e-001
2.062500000000e-003, 2.31457e-001
2.078125000000e-003, 2.33568e-001
2.093750000000e-003, 2.34975e-001
2.109375000000e-003, 2.37085e-001
2.125000000000e-003, 2.37789e-001
2.140625000000e-003, 2.39900e-001
2.156250000000e-003, 2.41307e-001
2.171875000000e-003, 2.42714e-001
2.187500000000e-003, 2.44121e-001
2.203125000000e-003, 2.45528e-001
2.218750000000e-003, 2.47638e-001
2.234375000000e-003, 2.49045e-001
2.250000000000e-003, 2.50452e-001
2.265625000000e-003, 2.51859e-001
2.281250000000e-003, 2.53266e-001
2.296875000000e-003, 2.54673e-001
2.312500000000e-003, 2.56080e-001
2.328125000000e-003, 2.58191e-001
2.343750000000e-003, 2.59598e-001
2.359375000000e-003, 2.61005e-001
2.375000000000e-003, 2.63116e-001
2.390625000000e-003, 2.63819e-001
2.406250000000e-003, 2.65930e-001
2.421875000000e-003, 2.67337e-001
2.437500000000e-003, 2.69447e-001
2.453125000000e-003, 2.70854e-001
2.468750000000e-003, 2.72261e-001
2.484375000000e-003, 2.73668e-001
2.500000000000e-003, 2.75779e-001
2.515625000000e-003, 2.77186e-001
2.531250000000e-003, 2.78593e-001
2.546875000000e-003, 2.80000e-001
2.562500000000e-003, 2.82111e-001
2.578125000000e-003, 2.83518e-001
2.593750000000e-003, 2.84925e-001
2.609375000000e-003, 2.87035e-001
2.625000000000e-003, 2.87739e-001
2.640625000000e-003, 2.89849e-001
2.656250000000e-003, 2.91256e-001
