x-axis,1,2
second,Volt,Volt
-24.80000E-03,,
-24.77500E-03,,
-24.75000E-03,-585.90169E-03,-12.49670E-03
-24.72500E-03,-593.60822E-03,-12.51077E-03
-24.70000E-03,-601.31476E-03,-12.63540E-03
-24.67500E-03,-609.02129E-03,-12.73590E-03
-24.65000E-03,-615.69666E-03,-12.66756E-03
-24.62500E-03,-623.07757E-03,-12.78816E-03
-24.60000E-03,-630.78410E-03,-12.69570E-03
-24.57500E-03,-638.11074E-03,-12.73389E-03
-24.55000E-03,-644.67757E-03,-12.86354E-03
-24.52500E-03,-651.24440E-03,-12.78715E-03
-24.50000E-03,-657.81124E-03,-12.77811E-03
-24.47500E-03,-664.37807E-03,-12.81329E-03
-24.45000E-03,-669.58812E-03,-12.92585E-03
-24.42500E-03,-676.15496E-03,-12.89570E-03
-24.40000E-03,-681.36501E-03,-12.98514E-03
-24.37500E-03,-687.93184E-03,-12.91379E-03
-24.35000E-03,-693.14189E-03,-12.97208E-03
-24.32500E-03,-698.35194E-03,-13.01630E-03
-24.30000E-03,-704.26752E-03,-12.96303E-03
-24.27500E-03,-708.77204E-03,-12.98514E-03
-24.25000E-03,-713.98209E-03,-13.03439E-03
-24.22500E-03,-719.19214E-03,-13.01429E-03
-24.20000E-03,-724.23938E-03,-13.05550E-03
-24.17500E-03,-728.25546E-03,-13.00323E-03
-24.15000E-03,-732.10873E-03,-13.06756E-03
-24.12500E-03,-737.31878E-03,-13.01429E-03
-24.10000E-03,-740.84641E-03,-13.09067E-03
-24.07500E-03,-744.91676E-03,-13.09771E-03
-24.05000E-03,-747.63033E-03,-13.07660E-03
-24.02500E-03,-751.37506E-03,-13.25449E-03
-24.00000E-03,-756.58511E-03,-13.19519E-03
-23.97500E-03,-759.08159E-03,-13.25148E-03
-23.95000E-03,-761.19817E-03,-13.25449E-03
-23.92500E-03,-764.07455E-03,-13.24947E-03
-23.90000E-03,-767.92782E-03,-13.41128E-03
-23.87500E-03,-770.42430E-03,-13.29067E-03
-23.85000E-03,-773.40923E-03,-13.24947E-03
-23.82500E-03,-774.71174E-03,-13.22535E-03
-23.80000E-03,-777.47958E-03,-13.27459E-03
-23.77500E-03,-778.83636E-03,-13.21530E-03
-23.75000E-03,-780.19315E-03,-13.24042E-03
-23.72500E-03,-781.54993E-03,-13.29972E-03
-23.70000E-03,-784.26350E-03,-13.36504E-03
-23.67500E-03,-784.26350E-03,-13.30374E-03
-23.65000E-03,-786.97706E-03,-13.17208E-03
-23.62500E-03,-786.16300E-03,-13.28565E-03
