x-axis,1,2
second,Volt,Volt
-24.80000E-03,,
-24.77500E-03,,
-24.75000E-03,-1.44796081E+00,-13.98916E-03
-24.72500E-03,-1.46058192E+00,-13.85449E-03
-24.70000E-03,-1.47202714E+00,-13.92283E-03
-24.67500E-03,-1.48331559E+00,-13.89771E-03
-24.65000E-03,-1.49295780E+00,-13.93087E-03
-24.62500E-03,-1.50244323E+00,-13.95399E-03
-24.60000E-03,-1.51192865E+00,-13.89067E-03
-24.57500E-03,-1.52141408E+00,-13.97308E-03
-24.55000E-03,-1.52917489E+00,-13.99720E-03
-24.52500E-03,-1.53834675E+00,-13.92283E-03
-24.50000E-03,-1.54555881E+00,-13.95399E-03
-24.47500E-03,-1.55151660E+00,-13.87962E-03
-24.45000E-03,-1.55904223E+00,-13.93288E-03
-24.42500E-03,-1.56656785E+00,-13.89369E-03
-24.40000E-03,-1.57017388E+00,-13.99419E-03
-24.37500E-03,-1.57769951E+00,-14.01932E-03
-24.35000E-03,-1.58161911E+00,-14.04042E-03
-24.32500E-03,-1.58749851E+00,-13.97007E-03
-24.30000E-03,-1.59243720E+00,-14.04545E-03
-24.27500E-03,-1.59604323E+00,-14.03037E-03
-24.25000E-03,-1.59925730E+00,-14.06957E-03
-24.22500E-03,-1.60317690E+00,-13.97208E-03
-24.20000E-03,-1.60686132E+00,-13.90876E-03
-24.17500E-03,-1.61046736E+00,-13.99419E-03
-24.15000E-03,-1.61211359E+00,-14.08665E-03
-24.12500E-03,-1.61493569E+00,-14.00927E-03
-24.10000E-03,-1.61689549E+00,-14.13992E-03
-24.07500E-03,-1.61885529E+00,-14.07761E-03
-24.05000E-03,-1.61901207E+00,-13.97509E-03
-24.02500E-03,-1.62081509E+00,-14.17107E-03
-24.00000E-03,-1.62277489E+00,-13.99921E-03
-23.97500E-03,-1.62363721E+00,-13.97107E-03
-23.95000E-03,-1.62418594E+00,-13.98313E-03
-23.92500E-03,-1.62496987E+00,-14.01630E-03
-23.90000E-03,-1.62473469E+00,-13.94293E-03
-23.87500E-03,-1.62473469E+00,-13.95901E-03
-23.85000E-03,-1.62473469E+00,-14.05148E-03
-23.82500E-03,-1.62567540E+00,-13.96806E-03
-23.80000E-03,-1.62473469E+00,-14.05449E-03
-23.77500E-03,-1.62442112E+00,-14.02233E-03
-23.75000E-03,-1.62277489E+00,-14.04444E-03
-23.72500E-03,-1.62081509E+00,-14.06555E-03
-23.70000E-03,-1.61948242E+00,-14.04344E-03
-23.67500E-03,-1.61783619E+00,-13.98112E-03
