x-axis,1,2
second,Volt,Volt
+0.0E+00,+162.957285E-03,-10.577104E-03
+1.563E-06,+163.270853E-03,-10.574592E-03
+3.125E-06,+163.584420E-03,-10.572079E-03
+4.688E-06,+163.897988E-03,-10.569566E-03
+6.250E-06,+164.211556E-03,-10.567054E-03
+7.813E-06,+164.525124E-03,-10.564541E-03
+9.375E-06,+164.838692E-03,-10.562029E-03
+10.938E-06,+165.152260E-03,-10.559516E-03
+12.500E-06,+165.465827E-03,-10.557004E-03
+14.063E-06,+165.779395E-03,-10.554491E-03
+15.625E-06,+166.092963E-03,-10.551979E-03
+17.188E-06,+166.406531E-03,-10.541928E-03
+18.750E-06,+166.720099E-03,-10.531878E-03
+20.313E-06,+167.033667E-03,-10.521828E-03
+21.875E-06,+167.347234E-03,-10.511778E-03
+23.438E-06,+167.660802E-03,-10.501727E-03
+25.000E-06,+167.974370E-03,-10.491677E-03
+26.563E-06,+168.287938E-03,-10.481627E-03
+28.125E-06,+168.601506E-03,-10.471577E-03
+29.688E-06,+168.915074E-03,-10.461526E-03
+31.250E-06,+169.228641E-03,-10.451476E-03
+32.813E-06,+169.542209E-03,-10.446451E-03
+34.375E-06,+169.855777E-03,-10.441426E-03
+35.938E-06,+170.169345E-03,-10.436401E-03
+37.500E-06,+170.482913E-03,-10.431376E-03
+39.063E-06,+170.796481E-03,-10.426350E-03
+40.625E-06,+171.110048E-03,-10.421325E-03
+42.188E-06,+171.423616E-03,-10.416300E-03
+43.750E-06,+171.737184E-03,-10.411275E-03
+45.313E-06,+172.050752E-03,-10.406250E-03
+46.875E-06,+172.364320E-03,-10.401225E-03
+48.438E-06,+172.677888E-03,-10.393687E-03
+50.000E-06,+172.991455E-03,-10.386149E-03
+51.563E-06,+173.305023E-03,-10.378612E-03
+53.125E-06,+173.618591E-03,-10.371074E-03
+54.688E-06,+173.932159E-03,-10.363536E-03
+56.250E-06,+174.245727E-03,-10.355999E-03
+57.813E-06,+174.559295E-03,-10.348461E-03
+59.375E-06,+174.872862E-03,-10.340923E-03
+60.938E-06,+175.186430E-03,-10.333386E-03
+62.500E-06,+175.499998E-03,-10.325848E-03
+64.063E-06,+175.813566E-03,-10.315798E-03
+65.625E-06,+176.127134E-03,-10.305747E-03
+67.188E-06,+176.440702E-03,-10.295697E-03
+68.750E-06,+176.754269E-03,-10.285647E-03
+70.313E-06,+177.067837E-03,-10.275597E-03
+71.875E-06,+177.381405E-03,-10.265546E-03
+73.438E-06,+177.694973E-03,-10.255496E-03
+75.000E-06,+178.008541E-03,-10.245446E-03
