x-axis,1,2
second,Volt,Volt
-24.80000E-03,,
-24.77500E-03,,
-24.75000E-03,-256.79326E-03,-9.27057E-03
-24.72500E-03,-258.13346E-03,-9.32082E-03
-24.70000E-03,-259.36813E-03,-9.51580E-03
-24.67500E-03,-260.62391E-03,-9.44645E-03
-24.65000E-03,-262.10130E-03,-9.45851E-03
-24.62500E-03,-263.59979E-03,-9.65751E-03
-24.60000E-03,-264.60231E-03,-9.69469E-03
-24.57500E-03,-265.80532E-03,-9.61530E-03
-24.55000E-03,-266.77618E-03,-9.66052E-03
-24.52500E-03,-268.02140E-03,-9.55097E-03
-24.50000E-03,-269.03447E-03,-9.66253E-03
-24.47500E-03,-270.14251E-03,-9.72484E-03
-24.45000E-03,-270.93396E-03,-9.73791E-03
-24.42500E-03,-271.80984E-03,-9.69570E-03
-24.40000E-03,-272.82291E-03,-9.73992E-03
-24.37500E-03,-273.30834E-03,-9.89871E-03
-24.35000E-03,-274.36361E-03,-9.83238E-03
-24.32500E-03,-275.07065E-03,-9.87258E-03
-24.30000E-03,-275.41889E-03,-9.84947E-03
-24.27500E-03,-276.04150E-03,-9.91881E-03
-24.25000E-03,-276.73798E-03,-10.00926E-03
-24.22500E-03,-277.26562E-03,-9.95198E-03
-24.20000E-03,-277.52944E-03,-9.97107E-03
-24.17500E-03,-277.98321E-03,-10.03841E-03
-24.15000E-03,-278.32090E-03,-10.13891E-03
-24.12500E-03,-278.53195E-03,-10.02937E-03
-24.10000E-03,-279.04904E-03,-10.03640E-03
-24.07500E-03,-279.13346E-03,-10.08062E-03
-24.05000E-03,-279.37617E-03,-10.14997E-03
-24.02500E-03,-279.17567E-03,-10.17509E-03
-24.00000E-03,-279.53447E-03,-10.21530E-03
-23.97500E-03,-279.37617E-03,-10.16102E-03
-23.95000E-03,-279.37617E-03,-10.12082E-03
-23.92500E-03,-279.11236E-03,-10.11881E-03
-23.90000E-03,-279.11236E-03,-10.19821E-03
-23.87500E-03,-278.63748E-03,-10.11479E-03
-23.85000E-03,-278.58472E-03,-10.16605E-03
-23.82500E-03,-278.33145E-03,-10.31479E-03
-23.80000E-03,-277.88823E-03,-10.17409E-03
-23.77500E-03,-277.22341E-03,-10.23841E-03
-23.75000E-03,-276.73798E-03,-10.12484E-03
-23.72500E-03,-275.94653E-03,-10.31379E-03
-23.70000E-03,-275.32391E-03,-10.19117E-03
-23.67500E-03,-274.75406E-03,-10.26253E-03
-23.65000E-03,-274.00482E-03,-10.29168E-03
-23.62500E-03,-273.25557E-03,-10.15499E-03
