x-axis,1,2
second,Volt,Volt
+0.0E+00,-51.334798E-03,-6.607255E-03
+1.563E-06,-51.194095E-03,-6.599717E-03
+3.125E-06,-51.053391E-03,-6.592180E-03
+4.688E-06,-50.912688E-03,-6.584642E-03
+6.250E-06,-50.771984E-03,-6.577104E-03
+7.813E-06,-50.631281E-03,-6.569567E-03
+9.375E-06,-50.490577E-03,-6.562029E-03
+10.938E-06,-50.349874E-03,-6.554491E-03
+12.500E-06,-50.209170E-03,-6.546953E-03
+14.063E-06,-50.068467E-03,-6.539416E-03
+15.625E-06,-49.927763E-03,-6.531878E-03
+17.188E-06,-49.787060E-03,-6.531878E-03
+18.750E-06,-49.646356E-03,-6.531878E-03
+20.313E-06,-49.505653E-03,-6.531878E-03
+21.875E-06,-49.364949E-03,-6.531878E-03
+23.438E-06,-49.224246E-03,-6.531878E-03
+25.000E-06,-49.083542E-03,-6.531878E-03
+26.563E-06,-48.942839E-03,-6.531878E-03
+28.125E-06,-48.802135E-03,-6.531878E-03
+29.688E-06,-48.661432E-03,-6.531878E-03
+31.250E-06,-48.520728E-03,-6.531878E-03
+32.813E-06,-48.450376E-03,-6.521828E-03
+34.375E-06,-48.380025E-03,-6.511778E-03
+35.938E-06,-48.309673E-03,-6.501727E-03
+37.500E-06,-48.239321E-03,-6.491677E-03
+39.063E-06,-48.168969E-03,-6.481627E-03
+40.625E-06,-48.098618E-03,-6.471577E-03
+42.188E-06,-48.028266E-03,-6.461526E-03
+43.750E-06,-47.957914E-03,-6.451476E-03
+45.313E-06,-47.887562E-03,-6.441426E-03
+46.875E-06,-47.817211E-03,-6.431376E-03
+48.438E-06,-47.676507E-03,-6.426350E-03
+50.000E-06,-47.535804E-03,-6.421325E-03
+51.563E-06,-47.395100E-03,-6.416300E-03
+53.125E-06,-47.254396E-03,-6.411275E-03
+54.688E-06,-47.113693E-03,-6.406250E-03
+56.250E-06,-46.972989E-03,-6.401225E-03
+57.813E-06,-46.832286E-03,-6.396200E-03
+59.375E-06,-46.691582E-03,-6.391175E-03
+60.938E-06,-46.550879E-03,-6.386149E-03
+62.500E-06,-46.410175E-03,-6.381124E-03
+64.063E-06,-46.339824E-03,-6.373587E-03
+65.625E-06,-46.269472E-03,-6.366049E-03
+67.188E-06,-46.199120E-03,-6.358511E-03
+68.750E-06,-46.128768E-03,-6.350974E-03
+70.313E-06,-46.058417E-03,-6.343436E-03
+71.875E-06,-45.988065E-03,-6.335898E-03
+73.438E-06,-45.917713E-03,-6.328360E-03
+75.000E-06,-45.847361E-03,-6.320823E-03
