x-axis,1
second,Volt
-2.484375000000e-002,-4.86935e-001
-2.481770833375e-002,-4.89950e-001
-2.479166666750e-002,-4.92965e-001
-2.476562500125e-002,-4.95980e-001
-2.473958333500e-002,-4.98995e-001
-2.471354166875e-002,-5.00503e-001
-2.468750000250e-002,-5.03518e-001
-2.466145833625e-002,-5.05025e-001
-2.463541667000e-002,-5.06533e-001
-2.460937500375e-002,-5.09548e-001
-2.458333333750e-002,-5.09548e-001
-2.455729167125e-002,-5.11055e-001
-2.453125000500e-002,-5.14070e-001
-2.450520833875e-002,-5.14070e-001
-2.447916667250e-002,-5.14070e-001
-2.445312500625e-002,-5.15578e-001
-2.442708334000e-002,-5.15578e-001
-2.440104167375e-002,-5.15578e-001
-2.437500000750e-002,-5.17085e-001
-2.434895834125e-002,-5.15578e-001
-2.432291667500e-002,-5.17085e-001
-2.429687500875e-002,-5.15578e-001
-2.427083334250e-002,-5.15578e-001
-2.424479167625e-002,-5.15578e-001
-2.421875001000e-002,-5.14070e-001
-2.419270834375e-002,-5.14070e-001
-2.416666667750e-002,-5.12563e-001
-2.414062501125e-002,-5.09548e-001
-2.411458334500e-002,-5.09548e-001
-2.408854167875e-002,-5.08040e-001
-2.406250001250e-002,-5.06533e-001
-2.403645834625e-002,-5.05025e-001
-2.401041668000e-002,-5.03518e-001
-2.398437501375e-002,-5.02010e-001
-2.395833334750e-002,-5.00503e-001
-2.393229168125e-002,-4.97487e-001
-2.390625001500e-002,-4.95980e-001
-2.388020834875e-002,-4.92965e-001
-2.385416668250e-002,-4.91457e-001
-2.382812501625e-002,-4.88442e-001
-2.380208335000e-002,-4.86935e-001
-2.377604168375e-002,-4.83920e-001
-2.375000001750e-002,-4.80905e-001
-2.372395835125e-002,-4.77889e-001
-2.369791668500e-002,-4.76382e-001
-2.367187501875e-002,-4.73367e-001
-2.364583335250e-002,-4.70352e-001
-2.361979168625e-002,-4.67337e-001
-2.359375002000e-002,-4.64322e-001
-2.356770835375e-002,-4.61307e-001
-2.354166668750e-002,-4.58291e-001
-2.351562502125e-002,-4.55276e-001
-2.348958335500e-002,-4.50754e-001
-2.346354168875e-002,-4.46231e-001
-2.343750002250e-002,-4.44724e-001
-2.341145835625e-002,-4.40201e-001
-2.338541669000e-002,-4.35678e-001
-2.335937502375e-002,-4.34171e-001
-2.333333335750e-002,-4.29648e-001
-2.330729169125e-002,-4.26633e-001
-2.328125002500e-002,-4.22111e-001
-2.325520835875e-002,-4.19095e-001
-2.322916669250e-002,-4.14573e-001
-2.320312502625e-002,-4.10050e-001
-2.317708336000e-002,-4.07035e-001
-2.315104169375e-002,-4.04020e-001
-2.312500002750e-002,-3.99497e-001
-2.309895836125e-002,-3.94975e-001
-2.307291669500e-002,-3.91960e-001
-2.304687502875e-002,-3.87437e-001
-2.302083336250e-002,-3.82915e-001
-2.299479169625e-002,-3.78392e-001
-2.296875003000e-002,-3.73869e-001
-2.294270836375e-002,-3.70854e-001
-2.291666669750e-002,-3.66332e-001
-2.289062503125e-002,-3.63317e-001
-2.286458336500e-002,-3.58794e-001
-2.283854169875e-002,-3.54271e-001
-2.281250003250e-002,-3.51256e-001
-2.278645836625e-002,-3.45226e-001
-2.276041670000e-002,-3.42211e-001
-2.273437503375e-002,-3.39196e-001
-2.270833336750e-002,-3.33166e-001
-2.268229170125e-002,-3.30151e-001
-2.265625003500e-002,-3.25628e-001
-2.263020836875e-002,-3.22613e-001
-2.260416670250e-002,-3.18090e-001
-2.257812503625e-002,-3.15075e-001
-2.255208337000e-002,-3.10553e-001
-2.252604170375e-002,-3.06030e-001
-2.250000003750e-002,-3.03015e-001
-2.247395837125e-002,-2.98492e-001
-2.244791670500e-002,-2.95477e-001
-2.242187503875e-002,-2.92462e-001
-2.239583337250e-002,-2.87940e-001
-2.236979170625e-002,-2.84925e-001
-2.234375004000e-002,-2.80402e-001
-2.231770837375e-002,-2.77387e-001
-2.229166670750e-002,-2.74372e-001
-2.226562504125e-002,-2.69849e-001
-2.223958337500e-002,-2.66834e-001
-2.221354170875e-002,-2.63819e-001
-2.218750004250e-002,-2.60804e-001
-2.216145837625e-002,-2.57789e-001
-2.213541671000e-002,-2.53266e-001
-2.210937504375e-002,-2.50251e-001
-2.208333337750e-002,-2.48744e-001
-2.205729171125e-002,-2.44221e-001
-2.203125004500e-002,-2.41206e-001
-2.200520837875e-002,-2.38191e-001
-2.197916671250e-002,-2.33668e-001
-2.195312504625e-002,-2.30653e-001
-2.192708338000e-002,-2.27638e-001
-2.190104171375e-002,-2.24623e-001
-2.187500004750e-002,-2.21608e-001
-2.184895838125e-002,-2.18593e-001
-2.182291671500e-002,-2.15578e-001
-2.179687504875e-002,-2.12563e-001
-2.177083338250e-002,-2.09548e-001
-2.174479171625e-002,-2.06533e-001
-2.171875005000e-002,-2.02010e-001
-2.169270838375e-002,-1.98995e-001
-2.166666671750e-002,-1.95980e-001
-2.164062505125e-002,-1.92965e-001
-2.161458338500e-002,-1.89950e-001
-2.158854171875e-002,-1.85427e-001
-2.156250005250e-002,-1.82412e-001
-2.153645838625e-002,-1.79397e-001
-2.151041672000e-002,-1.76382e-001
-2.148437505375e-002,-1.73367e-001
-2.145833338750e-002,-1.70352e-001
-2.143229172125e-002,-1.67337e-001
-2.140625005500e-002,-1.62814e-001
-2.138020838875e-002,-1.59799e-001
-2.135416672250e-002,-1.58291e-001
-2.132812505625e-002,-1.55276e-001
-2.130208339000e-002,-1.52261e-001
-2.127604172375e-002,-1.49246e-001
-2.125000005750e-002,-1.46231e-001
-2.122395839125e-002,-1.41709e-001
-2.119791672500e-002,-1.38693e-001
-2.117187505875e-002,-1.35678e-001
-2.114583339250e-002,-1.32663e-001
-2.111979172625e-002,-1.31156e-001
-2.109375006000e-002,-1.28141e-001
-2.106770839375e-002,-1.25126e-001
-2.104166672750e-002,-1.22111e-001
-2.101562506125e-002,-1.19095e-001
-2.098958339500e-002,-1.16080e-001
-2.096354172875e-002,-1.13065e-001
-2.093750006250e-002,-1.10050e-001
-2.091145839625e-002,-1.08543e-001
-2.088541673000e-002,-1.05528e-001
-2.085937506375e-002,-1.02513e-001
-2.083333339750e-002,-1.01005e-001
-2.080729173125e-002,-9.79899e-002
-2.078125006500e-002,-9.64824e-002
-2.075520839875e-002,-9.34673e-002
-2.072916673250e-002,-9.19598e-002
-2.070312506625e-002,-8.89447e-002
-2.067708340000e-002,-8.59296e-002
-2.065104173375e-002,-8.44221e-002
