x-axis,1,2
second,Volt,Volt
-24.80000E-03,,
-24.77500E-03,,
-24.75000E-03,-596.75596E-03,-12.60725E-03
-24.72500E-03,-604.46249E-03,-12.68062E-03
-24.70000E-03,-610.92079E-03,-12.66454E-03
-24.67500E-03,-618.62732E-03,-12.76102E-03
-24.65000E-03,-626.55094E-03,-12.71781E-03
-24.62500E-03,-633.93184E-03,-12.81329E-03
-24.60000E-03,-640.28159E-03,-12.77107E-03
-24.57500E-03,-647.60822E-03,-12.81731E-03
-24.55000E-03,-654.17506E-03,-12.93288E-03
-24.52500E-03,-660.74189E-03,-12.84243E-03
-24.50000E-03,-667.30872E-03,-12.87861E-03
-24.47500E-03,-673.00722E-03,-12.87962E-03
-24.45000E-03,-679.08561E-03,-12.86253E-03
-24.42500E-03,-684.29566E-03,-12.87158E-03
-24.40000E-03,-690.86249E-03,-12.86354E-03
-24.37500E-03,-696.07254E-03,-12.98916E-03
-24.35000E-03,-701.28259E-03,-12.94293E-03
-24.32500E-03,-706.92681E-03,-13.00625E-03
-24.30000E-03,-711.70269E-03,-12.96303E-03
-24.27500E-03,-716.91275E-03,-13.04444E-03
-24.25000E-03,-722.12280E-03,-13.02434E-03
-24.22500E-03,-725.97606E-03,-13.06756E-03
-24.20000E-03,-731.18611E-03,-13.10876E-03
-24.17500E-03,-736.39616E-03,-13.10776E-03
-24.15000E-03,-739.65245E-03,-13.13690E-03
-24.12500E-03,-743.55998E-03,-13.14997E-03
-24.10000E-03,-746.92481E-03,-13.11479E-03
-24.07500E-03,-751.80923E-03,-13.09168E-03
-24.05000E-03,-755.66249E-03,-13.21128E-03
-24.02500E-03,-758.15898E-03,-13.20926E-03
-24.00000E-03,-760.65546E-03,-13.10977E-03
-23.97500E-03,-764.50873E-03,-13.14293E-03
-23.95000E-03,-767.00521E-03,-13.11077E-03
-23.92500E-03,-769.50169E-03,-13.09570E-03
-23.90000E-03,-771.99817E-03,-13.28565E-03
-23.87500E-03,-774.76601E-03,-13.22535E-03
-23.85000E-03,-777.47958E-03,-13.29972E-03
-23.82500E-03,-778.83636E-03,-13.21228E-03
-23.80000E-03,-780.62732E-03,-13.23339E-03
-23.77500E-03,-784.26350E-03,-13.16102E-03
-23.75000E-03,-784.26350E-03,-13.21530E-03
-23.72500E-03,-785.62028E-03,-13.17007E-03
-23.70000E-03,-786.54290E-03,-13.22334E-03
-23.67500E-03,-787.68260E-03,-13.20323E-03
-23.65000E-03,-789.69063E-03,-13.22434E-03
-23.62500E-03,-789.69063E-03,-13.28062E-03
