x-axis,1,2
second,Volt,Volt
-24.80000E-03,,
-24.77500E-03,,
-24.75000E-03,-5.95408285E+00,-9.19017E-03
-24.72500E-03,-5.95247481E+00,-9.32685E-03
-24.70000E-03,-5.95086677E+00,-8.92585E-03
-24.67500E-03,-5.96935923E+00,-9.18213E-03
-24.65000E-03,-5.97257531E+00,-9.30273E-03
-24.62500E-03,-5.98021350E+00,-9.08967E-03
-24.60000E-03,-5.97016325E+00,-8.95600E-03
-24.57500E-03,-5.97297733E+00,-9.22635E-03
-24.55000E-03,-5.98021350E+00,-9.56605E-03
-24.52500E-03,-5.97056526E+00,-9.30474E-03
-24.50000E-03,-5.98021350E+00,-9.49670E-03
-24.47500E-03,-5.98021350E+00,-9.38012E-03
-24.45000E-03,-5.98021350E+00,-8.84444E-03
-24.42500E-03,-5.97699742E+00,-9.30977E-03
-24.40000E-03,-5.97860545E+00,-8.14695E-03
-24.37500E-03,-5.98021350E+00,-9.22032E-03
-24.35000E-03,-5.98865573E+00,-9.12384E-03
-24.32500E-03,-5.98704769E+00,-9.04545E-03
-24.30000E-03,-5.98021350E+00,-9.49771E-03
-24.27500E-03,-5.98021350E+00,-9.41831E-03
-24.25000E-03,-5.97016325E+00,-9.26052E-03
-24.22500E-03,-5.97016325E+00,-9.26253E-03
-24.20000E-03,-5.97016325E+00,-9.32082E-03
-24.17500E-03,-5.97016325E+00,-9.08464E-03
-24.15000E-03,-5.96453510E+00,-9.58615E-03
-24.12500E-03,-5.96011300E+00,-9.34092E-03
-24.10000E-03,-5.94765067E+00,-9.11479E-03
-24.07500E-03,-5.94925871E+00,-9.25349E-03
-24.05000E-03,-5.93076625E+00,-9.02133E-03
-24.02500E-03,-5.92232404E+00,-9.15198E-03
-24.00000E-03,-5.91991200E+00,-9.25047E-03
-23.97500E-03,-5.90986175E+00,-9.46253E-03
-23.95000E-03,-5.89699740E+00,-9.08464E-03
-23.92500E-03,-5.88091704E+00,-9.33188E-03
-23.90000E-03,-5.87006273E+00,-8.94595E-03
-23.87500E-03,-5.86162052E+00,-9.48163E-03
-23.85000E-03,-5.84956024E+00,-9.44846E-03
-23.82500E-03,-5.83468584E+00,-8.70273E-03
-23.80000E-03,-5.81619338E+00,-9.38012E-03
-23.77500E-03,-5.79770092E+00,-9.20726E-03
-23.75000E-03,-5.77920848E+00,-9.64746E-03
-23.72500E-03,-5.76071599E+00,-9.26153E-03
-23.70000E-03,-5.74222353E+00,-9.23841E-03
-23.67500E-03,-5.72413313E+00,-9.27560E-03
