#date: 26.11.2020	time: 20:03:06
#time, s	V1, V	V2, V	I, A	R, Ohm	, P,W	T, C
4.98733E+2	2.56535E-1	1.96093E-2	1.70516E+0	1.50447E-1	4.37433E-1	3.11179E+2
4.99452E+2	2.56568E-1	1.96111E-2	1.70531E+0	1.50452E-1	4.37527E-1	3.11189E+2
5.00172E+2	2.56592E-1	1.96100E-2	1.70522E+0	1.50475E-1	4.37545E-1	3.11230E+2
5.00893E+2	2.56621E-1	1.96112E-2	1.70533E+0	1.50482E-1	4.37622E-1	3.11243E+2
5.01612E+2	2.56627E-1	1.96101E-2	1.70523E+0	1.50494E-1	4.37608E-1	3.11265E+2
5.02332E+2	2.56648E-1	1.96098E-2	1.70520E+0	1.50509E-1	4.37637E-1	3.11292E+2
5.03052E+2	2.56674E-1	1.96109E-2	1.70529E+0	1.50516E-1	4.37704E-1	3.11306E+2
5.03771E+2	2.56687E-1	1.96107E-2	1.70528E+0	1.50525E-1	4.37722E-1	3.11321E+2
5.04490E+2	2.56702E-1	1.96108E-2	1.70529E+0	1.50533E-1	4.37749E-1	3.11336E+2
5.05209E+2	2.56714E-1	1.96104E-2	1.70525E+0	1.50543E-1	4.37762E-1	3.11354E+2
5.05932E+2	2.56732E-1	1.96106E-2	1.70527E+0	1.50552E-1	4.37799E-1	3.11370E+2
5.06652E+2	2.70506E-1	2.06262E-2	1.79358E+0	1.50819E-1	4.85174E-1	3.11856E+2
5.07372E+2	2.75956E-1	2.10520E-2	1.83061E+0	1.50745E-1	5.05169E-1	3.11722E+2
5.08092E+2	2.76672E-1	2.11095E-2	1.83561E+0	1.50725E-1	5.07861E-1	3.11685E+2
5.08812E+2	2.76767E-1	2.11094E-2	1.83560E+0	1.50777E-1	5.08034E-1	3.11780E+2
5.09531E+2	2.76815E-1	2.11068E-2	1.83538E+0	1.50822E-1	5.08060E-1	3.11861E+2
5.10250E+2	2.76891E-1	2.11049E-2	1.83521E+0	1.50878E-1	5.08152E-1	3.11962E+2
5.10970E+2	2.76975E-1	2.11048E-2	1.83520E+0	1.50923E-1	5.08305E-1	3.12045E+2
5.11689E+2	2.77043E-1	2.11054E-2	1.83525E+0	1.50957E-1	5.08443E-1	3.12107E+2
5.12411E+2	2.77111E-1	2.11044E-2	1.83517E+0	1.51000E-1	5.08545E-1	3.12186E+2
5.13131E+2	2.77193E-1	2.11046E-2	1.83518E+0	1.51044E-1	5.08699E-1	3.12264E+2
5.13852E+2	2.77261E-1	2.11054E-2	1.83525E+0	1.51075E-1	5.08843E-1	3.12322E+2
5.14571E+2	2.77322E-1	2.11056E-2	1.83527E+0	1.51107E-1	5.08961E-1	3.12379E+2
5.15290E+2	2.77365E-1	2.11055E-2	1.83526E+0	1.51131E-1	5.09036E-1	3.12424E+2
5.16013E+2	2.77415E-1	2.11041E-2	1.83514E+0	1.51168E-1	5.09095E-1	3.12491E+2
5.16729E+2	2.77458E-1	2.11052E-2	1.83524E+0	1.51184E-1	5.09200E-1	3.12519E+2
5.17449E+2	2.77509E-1	2.11052E-2	1.83524E+0	1.51211E-1	5.09295E-1	3.12569E+2
5.18169E+2	2.77537E-1	2.11041E-2	1.83514E+0	1.51235E-1	5.09319E-1	3.12612E+2
5.18888E+2	2.77585E-1	2.11039E-2	1.83512E+0	1.51262E-1	5.09402E-1	3.12662E+2
5.19610E+2	2.77610E-1	2.11054E-2	1.83525E+0	1.51265E-1	5.09483E-1	3.12668E+2
5.20331E+2	2.77641E-1	2.11044E-2	1.83516E+0	1.51290E-1	5.09516E-1	3.12712E+2
5.21051E+2	2.77658E-1	2.11038E-2	1.83511E+0	1.51303E-1	5.09533E-1	3.12736E+2
5.21770E+2	2.77686E-1	2.11053E-2	1.83524E+0	1.51307E-1	5.09622E-1	3.12744E+2
5.22489E+2	2.77705E-1	2.11035E-2	1.83509E+0	1.51331E-1	5.09614E-1	3.12786E+2
5.23210E+2	2.77725E-1	2.11037E-2	1.83511E+0	1.51340E-1	5.09654E-1	3.12803E+2
5.23927E+2	2.77739E-1	2.11037E-2	1.83511E+0	1.51347E-1	5.09680E-1	3.12817E+2
5.24647E+2	2.77770E-1	2.11038E-2	1.83511E+0	1.51364E-1	5.09738E-1	3.12847E+2
5.25368E+2	2.77783E-1	2.11034E-2	1.83507E+0	1.51374E-1	5.09753E-1	3.12866E+2
5.26089E+2	2.77818E-1	2.11045E-2	1.83517E+0	1.51385E-1	5.09844E-1	3.12886E+2
5.26809E+2	2.77831E-1	2.11031E-2	1.83506E+0	1.51402E-1	5.09835E-1	3.12916E+2
5.27529E+2	2.77838E-1	2.11035E-2	1.83509E+0	1.51403E-1	5.09857E-1	3.12917E+2
5.28249E+2	2.77856E-1	2.11028E-2	1.83502E+0	1.51418E-1	5.09873E-1	3.12946E+2
5.28969E+2	2.77884E-1	2.11037E-2	1.83510E+0	1.51427E-1	5.09946E-1	3.12962E+2
5.29689E+2	2.77884E-1	2.11048E-2	1.83520E+0	1.51419E-1	5.09973E-1	3.12947E+2
5.30329E+2	2.77891E-1	2.11042E-2	1.83515E+0	1.51427E-1	5.09971E-1	3.12962E+2
5.31047E+2	2.77913E-1	2.11035E-2	1.83508E+0	1.51444E-1	5.09993E-1	3.12993E+2
5.31767E+2	2.77912E-1	2.11030E-2	1.83504E+0	1.51447E-1	5.09982E-1	3.12999E+2
5.32488E+2	2.77907E-1	2.11037E-2	1.83510E+0	1.51439E-1	5.09988E-1	3.12984E+2
5.33209E+2	2.77915E-1	2.11035E-2	1.83509E+0	1.51445E-1	5.09999E-1	3.12995E+2
5.33930E+2	2.77929E-1	2.11027E-2	1.83502E+0	1.51458E-1	5.10005E-1	3.13019E+2
5.34648E+2	2.77946E-1	2.11034E-2	1.83508E+0	1.51463E-1	5.10052E-1	3.13027E+2
5.35368E+2	2.77946E-1	2.11040E-2	1.83513E+0	1.51458E-1	5.10068E-1	3.13018E+2
5.36088E+2	2.77941E-1	2.11038E-2	1.83512E+0	1.51457E-1	5.10055E-1	3.13016E+2
5.36768E+2	2.77957E-1	2.11032E-2	1.83506E+0	1.51470E-1	5.10068E-1	3.13040E+2
5.37368E+2	2.77973E-1	2.11026E-2	1.83501E+0	1.51483E-1	5.10083E-1	3.13064E+2
5.38026E+2	2.77955E-1	2.11033E-2	1.83507E+0	1.51468E-1	5.10067E-1	3.13036E+2
5.38746E+2	2.77965E-1	2.11036E-2	1.83510E+0	1.51471E-1	5.10093E-1	3.13042E+2
5.39467E+2	2.77963E-1	2.11020E-2	1.83496E+0	1.51482E-1	5.10051E-1	3.13062E+2
5.40187E+2	2.77961E-1	2.11035E-2	1.83509E+0	1.51470E-1	5.10082E-1	3.13040E+2
5.40909E+2	2.77961E-1	2.11037E-2	1.83510E+0	1.51469E-1	5.10088E-1	3.13038E+2
5.41628E+2	2.77956E-1	2.11033E-2	1.83507E+0	1.51469E-1	5.10069E-1	3.13037E+2
5.42347E+2	2.77961E-1	2.11039E-2	1.83512E+0	1.51467E-1	5.10092E-1	3.13035E+2
5.43067E+2	2.77963E-1	2.11042E-2	1.83515E+0	1.51466E-1	5.10104E-1	3.13033E+2
5.43687E+2	2.77974E-1	2.11029E-2	1.83503E+0	1.51482E-1	5.10091E-1	3.13062E+2
5.44287E+2	2.77976E-1	2.11040E-2	1.83513E+0	1.51475E-1	5.10123E-1	3.13049E+2
5.44887E+2	2.77952E-1	2.11024E-2	1.83499E+0	1.51473E-1	5.10038E-1	3.13046E+2
5.45587E+2	2.77933E-1	2.11027E-2	1.83502E+0	1.51461E-1	5.10013E-1	3.13023E+2
5.46309E+2	2.77933E-1	2.11028E-2	1.83502E+0	1.51460E-1	5.10013E-1	3.13022E+2
5.47028E+2	2.77944E-1	2.11036E-2	1.83509E+0	1.51461E-1	5.10054E-1	3.13023E+2
5.47747E+2	2.77937E-1	2.11037E-2	1.83511E+0	1.51456E-1	5.10044E-1	3.13014E+2
5.48467E+2	2.77920E-1	2.11039E-2	1.83512E+0	1.51445E-1	5.10016E-1	3.12995E+2
5.49186E+2	2.77937E-1	2.11038E-2	1.83511E+0	1.51455E-1	5.10046E-1	3.13012E+2
5.49906E+2	2.77936E-1	2.11031E-2	1.83506E+0	1.51459E-1	5.10029E-1	3.13020E+2
5.50605E+2	2.77929E-1	2.11036E-2	1.83509E+0	1.51452E-1	5.10026E-1	3.13007E+2
5.51206E+2	2.77922E-1	2.11030E-2	1.83504E+0	1.51453E-1	5.09998E-1	3.13008E+2
5.51826E+2	2.81048E-1	2.12737E-2	1.84989E+0	1.51927E-1	5.19907E-1	3.13871E+2
5.52546E+2	2.88179E-1	2.18871E-2	1.90323E+0	1.51416E-1	5.48471E-1	3.12942E+2
5.53266E+2	2.94735E-1	2.23456E-2	1.94310E+0	1.51683E-1	5.72700E-1	3.13428E+2
5.53986E+2	2.97284E-1	2.25201E-2	1.95827E+0	1.51810E-1	5.82163E-1	3.13657E+2
5.54706E+2	2.98263E-1	2.26118E-2	1.96624E+0	1.51692E-1	5.86458E-1	3.13444E+2
5.55425E+2	2.98396E-1	2.26123E-2	1.96629E+0	1.51756E-1	5.86732E-1	3.13560E+2
5.56145E+2	2.98451E-1	2.26106E-2	1.96614E+0	1.51796E-1	5.86795E-1	3.13632E+2
5.56864E+2	2.98547E-1	2.26071E-2	1.96583E+0	1.51868E-1	5.86893E-1	3.13763E+2
5.57584E+2	2.98636E-1	2.26070E-2	1.96582E+0	1.51914E-1	5.87065E-1	3.13847E+2
5.58264E+2	2.98734E-1	2.26081E-2	1.96592E+0	1.51956E-1	5.87286E-1	3.13924E+2
5.58965E+2	2.98809E-1	2.26074E-2	1.96586E+0	1.51999E-1	5.87416E-1	3.14003E+2
5.59685E+2	2.98916E-1	2.26068E-2	1.96581E+0	1.52058E-1	5.87611E-1	3.14109E+2
5.60406E+2	2.98958E-1	2.26080E-2	1.96591E+0	1.52071E-1	5.87726E-1	3.14133E+2
5.61126E+2	2.99010E-1	2.26067E-2	1.96580E+0	1.52106E-1	5.87795E-1	3.14196E+2
5.61844E+2	2.99047E-1	2.26071E-2	1.96583E+0	1.52122E-1	5.87875E-1	3.14226E+2
5.62565E+2	2.99087E-1	2.26069E-2	1.96582E+0	1.52144E-1	5.87951E-1	3.14265E+2
5.63284E+2	2.99116E-1	2.26076E-2	1.96588E+0	1.52154E-1	5.88025E-1	3.14283E+2
5.64003E+2	2.99148E-1	2.26071E-2	1.96584E+0	1.52173E-1	5.88076E-1	3.14319E+2
5.64723E+2	2.99196E-1	2.26079E-2	1.96590E+0	1.52193E-1	5.88191E-1	3.14354E+2
5.65442E+2	2.99232E-1	2.26084E-2	1.96595E+0	1.52208E-1	5.88274E-1	3.14381E+2
5.66165E+2	2.99277E-1	2.26071E-2	1.96584E+0	1.52239E-1	5.88329E-1	3.14438E+2
5.66884E+2	2.99305E-1	2.26063E-2	1.96576E+0	1.52259E-1	5.88363E-1	3.14474E+2
5.67604E+2	2.99346E-1	2.26070E-2	1.96583E+0	1.52275E-1	5.88463E-1	3.14504E+2
5.68324E+2	2.99368E-1	2.26063E-2	1.96576E+0	1.52291E-1	5.88487E-1	3.14533E+2
5.69043E+2	2.99390E-1	2.26072E-2	1.96584E+0	1.52296E-1	5.88554E-1	3.14542E+2
5.69764E+2	2.99408E-1	2.26068E-2	1.96581E+0	1.52308E-1	5.88578E-1	3.14564E+2
5.70483E+2	2.99448E-1	2.26075E-2	1.96587E+0	1.52323E-1	5.88676E-1	3.14591E+2
5.71202E+2	2.99450E-1	2.26061E-2	1.96575E+0	1.52334E-1	5.88643E-1	3.14611E+2
5.71923E+2	2.99481E-1	2.26058E-2	1.96572E+0	1.52352E-1	5.88696E-1	3.14643E+2
5.72643E+2	2.99490E-1	2.26074E-2	1.96586E+0	1.52346E-1	5.88756E-1	3.14632E+2
5.73364E+2	2.99512E-1	2.26067E-2	1.96580E+0	1.52361E-1	5.88780E-1	3.14660E+2
5.74084E+2	2.99529E-1	2.26073E-2	1.96585E+0	1.52366E-1	5.88829E-1	3.14669E+2
5.74803E+2	2.99544E-1	2.26069E-2	1.96582E+0	1.52376E-1	5.88849E-1	3.14688E+2
5.75523E+2	2.99530E-1	2.26075E-2	1.96587E+0	1.52365E-1	5.88838E-1	3.14667E+2
5.76243E+2	2.99526E-1	2.26060E-2	1.96573E+0	1.52373E-1	5.88788E-1	3.14683E+2
5.76963E+2	2.99490E-1	2.26076E-2	1.96588E+0	1.52344E-1	5.88761E-1	3.14629E+2
5.77683E+2	2.99477E-1	2.26072E-2	1.96585E+0	1.52340E-1	5.88726E-1	3.14622E+2
5.78402E+2	2.99471E-1	2.26063E-2	1.96576E+0	1.52343E-1	5.88689E-1	3.14628E+2
5.79122E+2	2.99477E-1	2.26063E-2	1.96576E+0	1.52347E-1	5.88700E-1	3.14634E+2
5.79842E+2	2.99483E-1	2.26055E-2	1.96569E+0	1.52355E-1	5.88692E-1	3.14649E+2
5.80564E+2	2.99471E-1	2.26072E-2	1.96584E+0	1.52337E-1	5.88712E-1	3.14617E+2
5.81283E+2	2.99490E-1	2.26062E-2	1.96576E+0	1.52353E-1	5.88724E-1	3.14646E+2
5.82002E+2	2.99457E-1	2.26075E-2	1.96587E+0	1.52328E-1	5.88694E-1	3.14601E+2
5.82722E+2	2.99469E-1	2.26068E-2	1.96581E+0	1.52339E-1	5.88700E-1	3.14619E+2
5.83441E+2	2.99468E-1	2.26064E-2	1.96577E+0	1.52341E-1	5.88687E-1	3.14624E+2
5.84161E+2	2.99506E-1	2.26064E-2	1.96577E+0	1.52361E-1	5.88760E-1	3.14659E+2
5.84882E+2	2.99509E-1	2.26064E-2	1.96577E+0	1.52362E-1	5.88766E-1	3.14662E+2
5.85602E+2	2.99502E-1	2.26052E-2	1.96567E+0	1.52366E-1	5.88723E-1	3.14670E+2
5.86322E+2	2.99519E-1	2.26065E-2	1.96578E+0	1.52366E-1	5.88787E-1	3.14670E+2
5.87042E+2	2.99554E-1	2.26070E-2	1.96583E+0	1.52380E-1	5.88871E-1	3.14695E+2
5.87762E+2	2.99567E-1	2.26071E-2	1.96583E+0	1.52387E-1	5.88899E-1	3.14708E+2
5.88482E+2	2.99543E-1	2.26053E-2	1.96568E+0	1.52386E-1	5.88807E-1	3.14706E+2
5.89201E+2	2.99534E-1	2.26060E-2	1.96574E+0	1.52377E-1	5.88806E-1	3.14689E+2
5.89921E+2	2.99521E-1	2.26072E-2	1.96584E+0	1.52363E-1	5.88813E-1	3.14663E+2
5.90640E+2	2.99485E-1	2.26058E-2	1.96572E+0	1.52354E-1	5.88704E-1	3.14647E+2
5.91360E+2	2.99465E-1	2.26065E-2	1.96578E+0	1.52339E-1	5.88684E-1	3.14620E+2
5.92080E+2	2.99437E-1	2.26074E-2	1.96586E+0	1.52318E-1	5.88653E-1	3.14582E+2
5.92801E+2	2.99419E-1	2.26071E-2	1.96584E+0	1.52311E-1	5.88608E-1	3.14569E+2
5.93521E+2	2.99385E-1	2.26067E-2	1.96580E+0	1.52297E-1	5.88532E-1	3.14543E+2
5.94241E+2	2.99360E-1	2.26067E-2	1.96580E+0	1.52284E-1	5.88482E-1	3.14520E+2
5.94960E+2	2.99357E-1	2.26072E-2	1.96584E+0	1.52280E-1	5.88488E-1	3.14512E+2
5.95680E+2	2.99352E-1	2.26069E-2	1.96582E+0	1.52278E-1	5.88471E-1	3.14510E+2
5.96401E+2	2.99354E-1	2.26077E-2	1.96589E+0	1.52274E-1	5.88496E-1	3.14502E+2
5.97020E+2	2.99354E-1	2.26072E-2	1.96584E+0	1.52278E-1	5.88484E-1	3.14509E+2
5.97679E+2	2.99362E-1	2.26052E-2	1.96567E+0	1.52296E-1	5.88446E-1	3.14541E+2
5.98400E+2	2.99328E-1	2.26078E-2	1.96589E+0	1.52261E-1	5.88447E-1	3.14478E+2
5.99120E+2	2.99318E-1	2.26082E-2	1.96593E+0	1.52252E-1	5.88440E-1	3.14463E+2
5.99840E+2	2.99310E-1	2.26071E-2	1.96584E+0	1.52256E-1	5.88395E-1	3.14469E+2
6.00560E+2	2.99297E-1	2.26061E-2	1.96575E+0	1.52256E-1	5.88342E-1	3.14469E+2
6.01280E+2	2.99323E-1	2.26065E-2	1.96578E+0	1.52266E-1	5.88403E-1	3.14488E+2
6.02000E+2	2.99330E-1	2.26054E-2	1.96569E+0	1.52277E-1	5.88389E-1	3.14507E+2
6.02720E+2	2.99413E-1	2.26064E-2	1.96577E+0	1.52313E-1	5.88578E-1	3.14573E+2
6.03419E+2	3.09171E-1	2.33768E-2	2.03276E+0	1.52094E-1	6.28471E-1	3.14174E+2
6.04020E+2	3.19262E-1	2.41179E-2	2.09721E+0	1.52232E-1	6.69558E-1	3.14425E+2
6.04620E+2	3.22787E-1	2.44310E-2	2.12443E+0	1.51940E-1	6.85739E-1	3.13895E+2
6.05299E+2	3.28958E-1	2.48245E-2	2.15866E+0	1.52390E-1	7.10106E-1	3.14713E+2
6.06019E+2	3.30095E-1	2.48587E-2	2.16163E+0	1.52706E-1	7.13543E-1	3.15288E+2
6.06740E+2	3.30328E-1	2.48590E-2	2.16165E+0	1.52813E-1	7.14053E-1	3.15482E+2
6.07460E+2	3.30494E-1	2.48551E-2	2.16131E+0	1.52914E-1	7.14301E-1	3.15665E+2
6.08180E+2	3.30633E-1	2.48542E-2	2.16124E+0	1.52983E-1	7.14576E-1	3.15792E+2
6.08899E+2	3.30719E-1	2.48527E-2	2.16110E+0	1.53033E-1	7.14718E-1	3.15881E+2
6.09619E+2	3.30811E-1	2.48540E-2	2.16122E+0	1.53067E-1	7.14954E-1	3.15944E+2
6.10318E+2	3.30888E-1	2.48534E-2	2.16117E+0	1.53106E-1	7.15104E-1	3.16016E+2
6.10918E+2	3.31013E-1	2.48528E-2	2.16111E+0	1.53168E-1	7.15355E-1	3.16127E+2
6.11518E+2	3.31106E-1	2.48525E-2	2.16109E+0	1.53213E-1	7.15550E-1	3.16209E+2
6.12198E+2	3.31188E-1	2.48536E-2	2.16118E+0	1.53244E-1	7.15756E-1	3.16266E+2
6.12919E+2	3.31245E-1	2.48532E-2	2.16114E+0	1.53273E-1	7.15869E-1	3.16319E+2
6.13638E+2	3.31324E-1	2.48534E-2	2.16117E+0	1.53308E-1	7.16046E-1	3.16382E+2
6.14359E+2	3.31419E-1	2.48533E-2	2.16116E+0	1.53353E-1	7.16249E-1	3.16464E+2
6.15079E+2	3.31512E-1	2.48536E-2	2.16119E+0	1.53394E-1	7.16460E-1	3.16538E+2
6.15799E+2	3.31594E-1	2.48528E-2	2.16112E+0	1.53437E-1	7.16613E-1	3.16616E+2
6.16518E+2	3.31648E-1	2.48535E-2	2.16117E+0	1.53457E-1	7.16748E-1	3.16654E+2
6.17237E+2	3.31724E-1	2.48539E-2	2.16121E+0	1.53490E-1	7.16926E-1	3.16713E+2
6.17897E+2	3.31784E-1	2.48531E-2	2.16114E+0	1.53523E-1	7.17033E-1	3.16772E+2
6.18518E+2	3.31864E-1	2.48525E-2	2.16109E+0	1.53563E-1	7.17187E-1	3.16846E+2
6.19238E+2	3.31946E-1	2.48535E-2	2.16117E+0	1.53596E-1	7.17393E-1	3.16905E+2
6.19957E+2	3.32023E-1	2.48527E-2	2.16111E+0	1.53636E-1	7.17538E-1	3.16978E+2
6.20678E+2	3.32077E-1	2.48542E-2	2.16124E+0	1.53651E-1	7.17697E-1	3.17007E+2
6.21398E+2	3.32124E-1	2.48525E-2	2.16108E+0	1.53684E-1	7.17748E-1	3.17066E+2
6.22117E+2	3.32163E-1	2.48529E-2	2.16112E+0	1.53699E-1	7.17844E-1	3.17094E+2
6.22838E+2	3.32154E-1	2.48535E-2	2.16117E+0	1.53691E-1	7.17842E-1	3.17080E+2
6.23557E+2	3.32168E-1	2.48543E-2	2.16124E+0	1.53693E-1	7.17895E-1	3.17082E+2
6.24277E+2	3.32167E-1	2.48535E-2	2.16117E+0	1.53698E-1	7.17871E-1	3.17091E+2
6.24996E+2	3.32197E-1	2.48516E-2	2.16101E+0	1.53723E-1	7.17881E-1	3.17137E+2
6.25717E+2	3.32192E-1	2.48533E-2	2.16116E+0	1.53710E-1	7.17920E-1	3.17114E+2
6.26437E+2	3.32194E-1	2.48522E-2	2.16106E+0	1.53718E-1	7.17892E-1	3.17127E+2
6.27158E+2	3.32233E-1	2.48540E-2	2.16122E+0	1.53725E-1	7.18029E-1	3.17140E+2
6.27877E+2	3.32257E-1	2.48524E-2	2.16108E+0	1.53746E-1	7.18035E-1	3.17179E+2
6.28597E+2	3.32286E-1	2.48529E-2	2.16112E+0	1.53756E-1	7.18109E-1	3.17198E+2
6.29317E+2	3.32321E-1	2.48528E-2	2.16111E+0	1.53773E-1	7.18181E-1	3.17228E+2
6.30037E+2	3.32332E-1	2.48519E-2	2.16103E+0	1.53784E-1	7.18181E-1	3.17248E+2
6.30755E+2	3.32363E-1	2.48528E-2	2.16111E+0	1.53792E-1	7.18273E-1	3.17263E+2
6.31475E+2	3.32460E-1	2.48532E-2	2.16115E+0	1.53835E-1	7.18495E-1	3.17341E+2
6.32195E+2	3.43521E-1	2.56718E-2	2.23233E+0	1.53885E-1	7.66852E-1	3.17431E+2
6.32915E+2	3.59528E-1	2.68011E-2	2.33053E+0	1.54269E-1	8.37889E-1	3.18129E+2
6.33636E+2	3.63097E-1	2.71043E-2	2.35689E+0	1.54057E-1	8.55780E-1	3.17745E+2
6.34356E+2	3.63605E-1	2.71043E-2	2.35689E+0	1.54273E-1	8.56978E-1	3.18137E+2
6.35075E+2	3.63901E-1	2.71039E-2	2.35686E+0	1.54400E-1	8.57664E-1	3.18369E+2
6.35795E+2	3.64117E-1	2.70997E-2	2.35649E+0	1.54516E-1	8.58039E-1	3.18580E+2
6.36516E+2	3.64366E-1	2.71001E-2	2.35653E+0	1.54620E-1	8.58639E-1	3.18768E+2
6.37236E+2	3.64612E-1	2.70976E-2	2.35631E+0	1.54739E-1	8.59140E-1	3.18984E+2
6.37956E+2	3.64830E-1	2.71001E-2	2.35653E+0	1.54817E-1	8.59733E-1	3.19126E+2
6.38675E+2	3.65028E-1	2.70986E-2	2.35640E+0	1.54909E-1	8.60153E-1	3.19294E+2
6.39396E+2	3.65183E-1	2.71007E-2	2.35658E+0	1.54963E-1	8.60584E-1	3.19392E+2
6.40115E+2	3.65307E-1	2.70988E-2	2.35642E+0	1.55027E-1	8.60815E-1	3.19508E+2
6.40836E+2	3.65406E-1	2.70989E-2	2.35643E+0	1.55068E-1	8.61053E-1	3.19583E+2
6.41556E+2	3.65507E-1	2.70986E-2	2.35640E+0	1.55113E-1	8.61280E-1	3.19664E+2
6.42275E+2	3.65595E-1	2.70974E-2	2.35630E+0	1.55157E-1	8.61451E-1	3.19744E+2
6.42994E+2	3.65702E-1	2.70985E-2	2.35640E+0	1.55196E-1	8.61739E-1	3.19815E+2
6.43714E+2	3.65784E-1	2.70977E-2	2.35632E+0	1.55235E-1	8.61906E-1	3.19887E+2
6.44435E+2	3.65852E-1	2.70980E-2	2.35634E+0	1.55263E-1	8.62073E-1	3.19937E+2
6.45155E+2	3.65929E-1	2.70986E-2	2.35640E+0	1.55292E-1	8.62277E-1	3.19989E+2
6.45876E+2	3.65984E-1	2.70994E-2	2.35647E+0	1.55310E-1	8.62430E-1	3.20023E+2
6.46594E+2	3.66059E-1	2.70983E-2	2.35638E+0	1.55348E-1	8.62574E-1	3.20093E+2
6.47315E+2	3.66155E-1	2.70983E-2	2.35638E+0	1.55389E-1	8.62798E-1	3.20166E+2
6.48034E+2	3.66254E-1	2.70972E-2	2.35628E+0	1.55438E-1	8.62996E-1	3.20255E+2
6.48753E+2	3.66322E-1	2.70980E-2	2.35634E+0	1.55462E-1	8.63182E-1	3.20300E+2
6.49474E+2	3.66346E-1	2.70993E-2	2.35646E+0	1.55464E-1	8.63279E-1	3.20303E+2
6.50194E+2	3.66389E-1	2.70991E-2	2.35644E+0	1.55484E-1	8.63376E-1	3.20339E+2
6.50913E+2	3.66423E-1	2.70985E-2	2.35639E+0	1.55502E-1	8.63435E-1	3.20372E+2
6.51634E+2	3.66465E-1	2.70981E-2	2.35635E+0	1.55522E-1	8.63520E-1	3.20408E+2
6.52354E+2	3.66487E-1	2.70988E-2	2.35642E+0	1.55527E-1	8.63596E-1	3.20418E+2
6.53074E+2	3.66546E-1	2.70989E-2	2.35643E+0	1.55552E-1	8.63739E-1	3.20462E+2
6.53794E+2	3.66562E-1	2.70988E-2	2.35642E+0	1.55559E-1	8.63775E-1	3.20475E+2
6.54514E+2	3.66591E-1	2.70982E-2	2.35637E+0	1.55575E-1	8.63824E-1	3.20504E+2
6.55233E+2	3.66622E-1	2.70976E-2	2.35631E+0	1.55591E-1	8.63875E-1	3.20535E+2
6.55953E+2	3.66654E-1	2.70977E-2	2.35632E+0	1.55604E-1	8.63955E-1	3.20558E+2
6.56652E+2	3.66677E-1	2.70978E-2	2.35633E+0	1.55614E-1	8.64011E-1	3.20576E+2
6.57313E+2	3.66705E-1	2.70979E-2	2.35634E+0	1.55625E-1	8.64084E-1	3.20595E+2
6.58033E+2	3.66724E-1	2.70983E-2	2.35637E+0	1.55631E-1	8.64139E-1	3.20606E+2
6.58754E+2	3.66737E-1	2.70978E-2	2.35633E+0	1.55639E-1	8.64153E-1	3.20622E+2
6.59473E+2	3.66770E-1	2.70981E-2	2.35636E+0	1.55651E-1	8.64241E-1	3.20643E+2
6.60193E+2	3.66797E-1	2.70978E-2	2.35633E+0	1.55665E-1	8.64294E-1	3.20668E+2
6.60913E+2	3.66816E-1	2.70982E-2	2.35637E+0	1.55670E-1	8.64353E-1	3.20677E+2
6.61633E+2	3.66842E-1	2.70980E-2	2.35635E+0	1.55682E-1	8.64408E-1	3.20700E+2
6.62352E+2	3.66869E-1	2.70979E-2	2.35634E+0	1.55695E-1	8.64469E-1	3.20722E+2
6.63072E+2	3.66885E-1	2.70983E-2	2.35638E+0	1.55699E-1	8.64518E-1	3.20730E+2
6.63692E+2	3.66896E-1	2.70988E-2	2.35642E+0	1.55701E-1	8.64561E-1	3.20734E+2
6.64292E+2	3.66906E-1	2.70984E-2	2.35638E+0	1.55707E-1	8.64570E-1	3.20745E+2
6.64992E+2	3.66903E-1	2.70979E-2	2.35634E+0	1.55709E-1	8.64548E-1	3.20748E+2
6.65713E+2	3.66900E-1	2.70980E-2	2.35635E+0	1.55707E-1	8.64546E-1	3.20745E+2
6.66432E+2	3.66889E-1	2.70980E-2	2.35635E+0	1.55702E-1	8.64517E-1	3.20737E+2
6.67153E+2	3.66882E-1	2.70981E-2	2.35635E+0	1.55699E-1	8.64504E-1	3.20731E+2
6.67872E+2	3.66860E-1	2.70975E-2	2.35631E+0	1.55693E-1	8.64434E-1	3.20719E+2
6.68592E+2	3.66855E-1	2.70974E-2	2.35630E+0	1.55691E-1	8.64420E-1	3.20716E+2
6.69312E+2	3.66837E-1	2.70955E-2	2.35613E+0	1.55695E-1	8.64316E-1	3.20723E+2
6.70010E+2	3.68340E-1	2.72037E-2	2.36554E+0	1.55711E-1	8.71321E-1	3.20752E+2
6.70611E+2	3.80385E-1	2.81146E-2	2.44475E+0	1.55593E-1	9.29947E-1	3.20537E+2
6.71211E+2	3.85644E-1	2.84554E-2	2.47438E+0	1.55855E-1	9.54230E-1	3.21013E+2
6.71832E+2	3.88738E-1	2.86827E-2	2.49415E+0	1.55860E-1	9.69571E-1	3.21023E+2
6.72551E+2	3.94918E-1	2.91083E-2	2.53116E+0	1.56023E-1	9.99601E-1	3.21319E+2
6.73272E+2	3.97903E-1	2.93062E-2	2.54836E+0	1.56141E-1	1.01400E+0	3.21533E+2
6.73991E+2	3.98782E-1	2.93483E-2	2.55203E+0	1.56261E-1	1.01770E+0	3.21752E+2
6.74711E+2	3.99081E-1	2.93473E-2	2.55194E+0	1.56383E-1	1.01843E+0	3.21974E+2
