#date: 26.11.2020	time: 19:16:50
#time, s	V1, V	V2, V	I, A	R, Ohm	, P,W	T, C
5.11792E+2	4.62001E-5	1.39681E-6	1.16401E-4	3.96906E-1	5.37772E-9	-1.22579E+2
5.12512E+2	4.58567E-5	3.30844E-7	2.75703E-5	1.66326E+0	1.26429E-9	-6.45001E+1
5.13231E+2	4.64407E-5	7.87107E-7	6.55922E-5	7.08021E-1	3.04615E-9	-1.08311E+2
5.13952E+2	4.49161E-5	1.18152E-6	9.84604E-5	4.56185E-1	4.42246E-9	-1.19861E+2
5.14660E+2	4.54783E-5	3.80065E-7	3.16721E-5	1.43591E+0	1.44039E-9	-7.49272E+1
5.15379E+2	4.59718E-5	1.24369E-6	1.03641E-4	4.43570E-1	4.76455E-9	-1.20439E+2
5.16099E+2	4.40419E-5	8.05241E-7	6.71034E-5	6.56329E-1	2.95536E-9	-1.10681E+2
5.16759E+2	4.54699E-5	1.51646E-6	1.26372E-4	3.59811E-1	5.74611E-9	-1.24281E+2
5.17470E+2	4.48824E-5	5.64560E-7	4.70467E-5	9.53998E-1	2.11157E-9	-9.70293E+1
5.18191E+2	4.48465E-5	1.25962E-6	1.04969E-4	4.27237E-1	4.70747E-9	-1.21188E+2
5.18911E+2	4.41510E-5	1.24685E-6	1.03904E-4	4.24920E-1	4.58748E-9	-1.21294E+2
5.19631E+2	4.49190E-5	9.17704E-7	7.64754E-5	5.87365E-1	3.43520E-9	-1.13844E+2
5.20350E+2	4.49351E-5	-5.77986E-7	-4.81655E-5	-9.32931E-1	-2.16432E-9	-1.83570E+2
5.21070E+2	4.40941E-5	1.60078E-6	1.33398E-4	3.30544E-1	5.88208E-9	-1.25623E+2
5.21790E+2	4.40100E-5	-5.78969E-8	-4.82474E-6	-9.12172E+0	-2.12337E-10	-5.59133E+2
5.22499E+2	4.43626E-5	3.58381E-7	2.98651E-5	1.48543E+0	1.32489E-9	-7.26560E+1
5.23218E+2	4.40608E-5	7.80186E-8	6.50155E-6	6.77697E+0	2.86464E-10	1.70031E+2
5.23818E+2	4.36344E-5	5.70122E-7	4.75102E-5	9.18422E-1	2.07308E-9	-9.86609E+1
5.24470E+2	4.40275E-5	7.34583E-7	6.12153E-5	7.19225E-1	2.69516E-9	-1.07797E+2
5.25189E+2	4.29204E-5	-5.08282E-7	-4.23568E-5	-1.01331E+0	-1.81797E-9	-1.87256E+2
5.25910E+2	4.39613E-5	9.41963E-7	7.84969E-5	5.60038E-1	3.45082E-9	-1.15098E+2
5.26630E+2	4.32877E-5	9.34685E-7	7.78904E-5	5.55751E-1	3.37169E-9	-1.15294E+2
5.27359E+2	4.27642E-5	6.66646E-7	5.55538E-5	7.69779E-1	2.37571E-9	-1.05478E+2
5.28079E+2	4.28395E-5	1.50418E-6	1.25348E-4	3.41764E-1	5.36985E-9	-1.25108E+2
5.28797E+2	4.26774E-5	5.42857E-7	4.52381E-5	9.43396E-1	1.93064E-9	-9.75155E+1
5.29517E+2	4.20379E-5	2.76101E-7	2.30084E-5	1.82707E+0	9.67228E-10	-5.69876E+1
5.30177E+2	4.13353E-5	-7.43910E-8	-6.19925E-6	-6.66778E+0	-2.56248E-10	-4.46588E+2
5.30778E+2	4.23878E-5	1.86035E-6	1.55029E-4	2.73419E-1	6.57134E-9	-1.28243E+2
5.31378E+2	4.25578E-5	4.00837E-7	3.34031E-5	1.27407E+0	1.42156E-9	-8.23498E+1
5.32049E+2	4.27120E-5	1.30143E-6	1.08453E-4	3.93831E-1	4.63223E-9	-1.22720E+2
5.32769E+2	4.09982E-5	3.64521E-7	3.03767E-5	1.34966E+0	1.24539E-9	-7.88831E+1
5.33489E+2	4.08552E-5	8.75676E-7	7.29730E-5	5.59868E-1	2.98133E-9	-1.15105E+2
5.34218E+2	4.02613E-5	7.02426E-7	5.85355E-5	6.87810E-1	2.35671E-9	-1.09237E+2
5.34937E+2	4.11385E-5	8.90234E-7	7.41862E-5	5.54530E-1	3.05191E-9	-1.15350E+2
5.35657E+2	4.12172E-5	1.76365E-6	1.46971E-4	2.80446E-1	6.05772E-9	-1.27920E+2
5.36376E+2	4.14766E-5	-4.98687E-7	-4.15573E-5	-9.98059E-1	-1.72366E-9	-1.86557E+2
5.37068E+2	4.10452E-5	7.47043E-9	6.22536E-7	6.59322E+1	2.55521E-11	2.88308E+3
5.37669E+2	4.10213E-5	6.30819E-7	5.25683E-5	7.80344E-1	2.15642E-9	-1.04994E+2
5.38269E+2	4.03496E-5	1.57269E-6	1.31058E-4	3.07877E-1	5.28814E-9	-1.26662E+2
5.38957E+2	3.94773E-5	1.34891E-6	1.12409E-4	3.51192E-1	4.43762E-9	-1.24676E+2
5.39676E+2	4.00568E-5	8.24094E-7	6.86745E-5	5.83285E-1	2.75088E-9	-1.14031E+2
5.40397E+2	4.02090E-5	1.25871E-6	1.04892E-4	3.83336E-1	4.21762E-9	-1.23202E+2
5.41117E+2	3.92475E-5	1.72846E-6	1.44038E-4	2.72480E-1	5.65314E-9	-1.28286E+2
5.41836E+2	3.97827E-5	1.28952E-6	1.07460E-4	3.70208E-1	4.27506E-9	-1.23804E+2
5.42556E+2	4.06559E-5	6.21897E-7	5.18247E-5	7.84488E-1	2.10698E-9	-1.04804E+2
5.43268E+2	4.09024E-5	8.29952E-7	6.91627E-5	5.91395E-1	2.82892E-9	-1.13659E+2
5.43987E+2	3.98497E-5	9.26128E-7	7.71773E-5	5.16340E-1	3.07549E-9	-1.17102E+2
5.44667E+2	3.94814E-5	7.18912E-7	5.99093E-5	6.59019E-1	2.36530E-9	-1.10558E+2
5.45315E+2	4.01513E-5	1.59261E-6	1.32717E-4	3.02533E-1	5.32878E-9	-1.26908E+2
5.46035E+2	3.90924E-5	7.43128E-7	6.19273E-5	6.31262E-1	2.42089E-9	-1.11831E+2
5.46756E+2	3.94878E-5	1.43665E-6	1.19721E-4	3.29831E-1	4.72752E-9	-1.25656E+2
5.47477E+2	3.98244E-5	7.93187E-7	6.60989E-5	6.02498E-1	2.63235E-9	-1.13150E+2
5.48195E+2	3.86031E-5	2.02551E-6	1.68793E-4	2.28701E-1	6.51593E-9	-1.30294E+2
5.48915E+2	3.95421E-5	1.29856E-6	1.08213E-4	3.65410E-1	4.27897E-9	-1.24024E+2
5.49634E+2	3.91467E-5	5.46014E-7	4.55011E-5	8.60345E-1	1.78122E-9	-1.01324E+2
5.50347E+2	3.86274E-5	3.76427E-7	3.13690E-5	1.23139E+0	1.21170E-9	-8.43072E+1
5.51067E+2	3.81438E-5	5.74603E-7	4.78836E-5	7.96595E-1	1.82646E-9	-1.04248E+2
5.51786E+2	3.86350E-5	1.65804E-6	1.38170E-4	2.79619E-1	5.33820E-9	-1.27958E+2
5.52494E+2	3.90155E-5	6.58989E-7	5.49157E-5	7.10461E-1	2.14257E-9	-1.08199E+2
5.53215E+2	3.78747E-5	1.11211E-6	9.26756E-5	4.08681E-1	3.51007E-9	-1.22039E+2
5.53935E+2	3.85326E-5	1.47569E-6	1.22975E-4	3.13338E-1	4.73852E-9	-1.26412E+2
5.54654E+2	3.77764E-5	-7.48295E-7	-6.23579E-5	-6.05800E-1	-2.35566E-9	-1.68566E+2
5.55374E+2	3.89572E-5	1.21977E-6	1.01647E-4	3.83258E-1	3.95990E-9	-1.23205E+2
5.56093E+2	3.75353E-5	1.22618E-7	1.02182E-5	3.67339E+0	3.83542E-10	2.76905E+1
5.56807E+2	3.80595E-5	9.79614E-7	8.16345E-5	4.66218E-1	3.10697E-9	-1.19400E+2
5.57527E+2	3.89394E-5	4.16462E-7	3.47051E-5	1.12201E+0	1.35140E-9	-8.93238E+1
5.58246E+2	3.75606E-5	2.32768E-7	1.93973E-5	1.93638E+0	7.28576E-10	-5.19741E+1
5.58965E+2	3.74547E-5	1.92895E-7	1.60746E-5	2.33006E+0	6.02068E-10	-3.39186E+1
5.59674E+2	3.81478E-5	1.12095E-6	9.34129E-5	4.08379E-1	3.56350E-9	-1.22053E+2
5.60395E+2	3.65233E-5	1.72499E-6	1.43749E-4	2.54077E-1	5.25018E-9	-1.29130E+2
5.61114E+2	3.76323E-5	4.45767E-7	3.71473E-5	1.01306E+0	1.39794E-9	-9.43207E+1
5.61833E+2	3.78843E-5	8.37584E-7	6.97987E-5	5.42765E-1	2.64427E-9	-1.15890E+2
5.62553E+2	3.65888E-5	1.30677E-6	1.08897E-4	3.35993E-1	3.98442E-9	-1.25373E+2
5.63266E+2	3.72537E-5	1.24669E-6	1.03891E-4	3.58584E-1	3.87033E-9	-1.24337E+2
5.63986E+2	3.62697E-5	5.96190E-7	4.96825E-5	7.30030E-1	1.80197E-9	-1.07301E+2
5.64706E+2	3.74785E-5	6.40236E-7	5.33530E-5	7.02462E-1	1.99959E-9	-1.08565E+2
5.65426E+2	3.67110E-5	8.81708E-7	7.34757E-5	4.99634E-1	2.69736E-9	-1.17868E+2
5.66153E+2	3.64800E-5	1.37506E-6	1.14588E-4	3.18357E-1	4.18019E-9	-1.26182E+2
5.66874E+2	3.73189E-5	7.41325E-7	6.17771E-5	6.04089E-1	2.30545E-9	-1.13077E+2
5.67593E+2	3.74864E-5	6.18685E-7	5.15571E-5	7.27086E-1	1.93269E-9	-1.07436E+2
5.68312E+2	3.67858E-5	4.12805E-7	3.44005E-5	1.06934E+0	1.26545E-9	-9.17392E+1
5.69033E+2	3.59747E-5	1.26075E-6	1.05063E-4	3.42413E-1	3.77960E-9	-1.25078E+2
5.69752E+2	3.61161E-5	1.94481E-6	1.62068E-4	2.22846E-1	5.85325E-9	-1.30562E+2
5.70465E+2	3.74521E-5	8.37655E-7	6.98045E-5	5.36528E-1	2.61432E-9	-1.16176E+2
5.71186E+2	3.66393E-5	8.32208E-7	6.93507E-5	5.28320E-1	2.54096E-9	-1.16552E+2
5.71905E+2	3.57544E-5	1.27670E-6	1.06392E-4	3.36063E-1	3.80399E-9	-1.25370E+2
5.72632E+2	3.60528E-5	-4.40998E-7	-3.67498E-5	-9.81034E-1	-1.32493E-9	-1.85776E+2
5.73352E+2	3.58474E-5	1.02598E-6	8.54982E-5	4.19276E-1	3.06489E-9	-1.21553E+2
5.74073E+2	3.57972E-5	1.21203E-6	1.01003E-4	3.54418E-1	3.61561E-9	-1.24528E+2
5.74792E+2	3.68754E-5	8.71957E-7	7.26631E-5	5.07484E-1	2.67948E-9	-1.17508E+2
5.75511E+2	3.62550E-5	-7.93336E-8	-6.61113E-6	-5.48394E+0	-2.39687E-10	-3.92293E+2
5.76231E+2	3.57251E-5	5.17581E-7	4.31317E-5	8.28279E-1	1.54088E-9	-1.02795E+2
5.76924E+2	3.61506E-5	3.61342E-7	3.01119E-5	1.20054E+0	1.08856E-9	-8.57220E+1
5.77644E+2	3.58980E-5	5.85840E-7	4.88200E-5	7.35313E-1	1.75254E-9	-1.07059E+2
5.78364E+2	3.49858E-5	9.86952E-7	8.22460E-5	4.25380E-1	2.87744E-9	-1.21273E+2
5.79085E+2	3.49468E-5	1.18912E-6	9.90936E-5	3.52664E-1	3.46300E-9	-1.24608E+2
5.79811E+2	3.32222E-5	7.25647E-7	6.04706E-5	5.49395E-1	2.00897E-9	-1.15586E+2
5.80531E+2	3.46188E-5	8.15057E-7	6.79214E-5	5.09689E-1	2.35135E-9	-1.17407E+2
5.81252E+2	3.55773E-5	1.37890E-6	1.14908E-4	3.09616E-1	4.08812E-9	-1.26583E+2
5.81971E+2	3.42477E-5	-6.52705E-7	-5.43921E-5	-6.29646E-1	-1.86281E-9	-1.69660E+2
5.82691E+2	3.50994E-5	-7.70318E-8	-6.41932E-6	-5.46777E+0	-2.25314E-10	-3.91552E+2
5.83371E+2	3.51140E-5	6.17166E-7	5.14305E-5	6.82748E-1	1.80593E-9	-1.09470E+2
5.84003E+2	3.39070E-5	6.31174E-7	5.25978E-5	6.44646E-1	1.78343E-9	-1.11217E+2
5.84723E+2	3.48744E-5	9.69567E-7	8.07972E-5	4.31629E-1	2.81776E-9	-1.20987E+2
5.85443E+2	3.45862E-5	1.29292E-6	1.07743E-4	3.21005E-1	3.72643E-9	-1.26060E+2
5.86170E+2	3.40485E-5	5.89035E-8	4.90862E-6	6.93646E+0	1.67131E-10	1.77345E+2
5.86891E+2	3.45368E-5	6.88305E-7	5.73588E-5	6.02118E-1	1.98099E-9	-1.13168E+2
5.87611E+2	3.35001E-5	1.55537E-7	1.29615E-5	2.58460E+0	4.34210E-10	-2.22449E+1
5.88330E+2	3.42554E-5	1.00063E-6	8.33862E-5	4.10804E-1	2.85642E-9	-1.21942E+2
5.89050E+2	3.48161E-5	1.36100E-7	1.13417E-5	3.06975E+0	3.94872E-10	5.72483E-3
5.89769E+2	3.34292E-5	-3.96513E-7	-3.30428E-5	-1.01169E+0	-1.10459E-9	-1.87182E+2
5.90390E+2	3.46463E-5	2.82613E-7	2.35511E-5	1.47112E+0	8.15958E-10	-7.33126E+1
5.90990E+2	3.41177E-5	1.32077E-6	1.10064E-4	3.09979E-1	3.75514E-9	-1.26566E+2
5.91662E+2	3.41283E-5	4.91608E-7	4.09674E-5	8.33061E-1	1.39815E-9	-1.02576E+2
5.92383E+2	3.30292E-5	9.28959E-7	7.74132E-5	4.26660E-1	2.55689E-9	-1.21215E+2
5.93109E+2	3.36042E-5	-1.43058E-7	-1.19215E-5	-2.81878E+0	-4.00613E-10	-2.70061E+2
5.93830E+2	3.36037E-5	9.80383E-7	8.16986E-5	4.11313E-1	2.74538E-9	-1.21918E+2
5.94550E+2	3.38655E-5	9.66259E-7	8.05216E-5	4.20577E-1	2.72691E-9	-1.21494E+2
5.95269E+2	3.43097E-5	-8.16768E-7	-6.80640E-5	-5.04081E-1	-2.33526E-9	-1.63901E+2
5.95989E+2	3.26335E-5	1.32588E-6	1.10490E-4	2.95352E-1	3.60569E-9	-1.27237E+2
5.96682E+2	3.27025E-5	9.67823E-7	8.06519E-5	4.05478E-1	2.63752E-9	-1.22186E+2
5.97281E+2	3.34763E-5	1.27352E-6	1.06127E-4	3.15438E-1	3.55273E-9	-1.26316E+2
5.97889E+2	3.26554E-5	3.64965E-7	3.04137E-5	1.07371E+0	9.93174E-10	-9.15390E+1
5.98528E+2	3.31756E-5	1.49775E-6	1.24812E-4	2.65804E-1	4.14072E-9	-1.28592E+2
5.99249E+2	3.36835E-5	3.41488E-7	2.84573E-5	1.18365E+0	9.58543E-10	-8.64967E+1
5.99968E+2	3.31908E-5	1.45152E-6	1.20960E-4	2.74396E-1	4.01475E-9	-1.28198E+2
6.00689E+2	3.28063E-5	8.98768E-7	7.48973E-5	4.38017E-1	2.45710E-9	-1.20694E+2
6.01409E+2	3.37602E-5	1.02744E-7	8.56201E-6	3.94303E+0	2.89055E-10	4.00569E+1
6.02128E+2	3.35256E-5	1.96431E-7	1.63692E-5	2.04809E+0	5.48789E-10	-4.68509E+1
6.02848E+2	3.38193E-5	1.97447E-6	1.64539E-4	2.05540E-1	5.56460E-9	-1.31356E+2
6.03561E+2	3.41561E-5	1.12728E-6	9.39397E-5	3.63596E-1	3.20862E-9	-1.24107E+2
6.04241E+2	3.29914E-5	5.43136E-7	4.52613E-5	7.28910E-1	1.49323E-9	-1.07352E+2
6.04847E+2	3.23097E-5	1.10606E-6	9.21721E-5	3.50537E-1	2.97805E-9	-1.24706E+2
6.05548E+2	3.32059E-5	1.15452E-6	9.62102E-5	3.45139E-1	3.19475E-9	-1.24953E+2
6.06268E+2	3.28379E-5	-7.09575E-8	-5.91312E-6	-5.55339E+0	-1.94174E-10	-3.95478E+2
6.06989E+2	3.33104E-5	1.27671E-6	1.06392E-4	3.13090E-1	3.54398E-9	-1.26423E+2
6.07708E+2	3.32427E-5	1.78197E-6	1.48497E-4	2.23861E-1	4.93645E-9	-1.30516E+2
6.08427E+2	3.23619E-5	6.98060E-7	5.81717E-5	5.56318E-1	1.88255E-9	-1.15268E+2
6.09147E+2	3.25105E-5	7.76536E-7	6.47114E-5	5.02393E-1	2.10380E-9	-1.17741E+2
6.09867E+2	3.26592E-5	3.57870E-7	2.98225E-5	1.09512E+0	9.73979E-10	-9.05569E+1
6.10580E+2	3.19959E-5	9.28214E-7	7.73511E-5	4.13645E-1	2.47492E-9	-1.21812E+2
6.11300E+2	3.23767E-5	3.63277E-7	3.02731E-5	1.06949E+0	9.80142E-10	-9.17325E+1
6.11940E+2	3.26003E-5	9.72657E-7	8.10547E-5	4.02201E-1	2.64241E-9	-1.22336E+2
6.12667E+2	3.22710E-5	9.89829E-7	8.24858E-5	3.91231E-1	2.66190E-9	-1.22840E+2
6.13388E+2	3.17017E-5	1.33919E-6	1.11599E-4	2.84068E-1	3.53788E-9	-1.27754E+2
6.14108E+2	3.25225E-5	6.74550E-7	5.62125E-5	5.78564E-1	1.82817E-9	-1.14248E+2
6.14828E+2	3.23440E-5	1.19908E-6	9.99230E-5	3.23689E-1	3.23191E-9	-1.25937E+2
6.15547E+2	3.22206E-5	6.32034E-7	5.26695E-5	6.11751E-1	1.69704E-9	-1.12726E+2
6.16266E+2	3.13831E-5	1.14958E-6	9.57984E-5	3.27595E-1	3.00645E-9	-1.25758E+2
6.16980E+2	3.14599E-5	1.11827E-6	9.31894E-5	3.37591E-1	2.93173E-9	-1.25300E+2
6.17699E+2	3.07835E-5	6.74591E-7	5.62159E-5	5.47593E-1	1.73052E-9	-1.15668E+2
6.18419E+2	3.18495E-5	1.80213E-6	1.50178E-4	2.12078E-1	4.78309E-9	-1.31056E+2
6.19146E+2	3.13448E-5	1.42142E-6	1.18452E-4	2.64620E-1	3.71284E-9	-1.28646E+2
6.19866E+2	3.20637E-5	6.19464E-7	5.16220E-5	6.21125E-1	1.65519E-9	-1.12296E+2
6.20587E+2	3.25466E-5	2.58658E-6	2.15548E-4	1.50995E-1	7.01537E-9	-1.33858E+2
6.21308E+2	3.24964E-5	1.80325E-6	1.50271E-4	2.16253E-1	4.88326E-9	-1.30865E+2
6.22026E+2	3.13609E-5	2.95800E-7	2.46500E-5	1.27225E+0	7.73048E-10	-8.24333E+1
6.22746E+2	3.22039E-5	8.85775E-7	7.38146E-5	4.36280E-1	2.37711E-9	-1.20773E+2
6.23460E+2	3.13960E-5	1.77004E-6	1.47504E-4	2.12849E-1	4.63103E-9	-1.31021E+2
6.24180E+2	3.14092E-5	3.54958E-7	2.95798E-5	1.06184E+0	9.29079E-10	-9.20831E+1
6.24898E+2	3.06087E-5	6.38596E-7	5.32164E-5	5.75175E-1	1.62888E-9	-1.14403E+2
6.25618E+2	3.08807E-5	4.02912E-7	3.35760E-5	9.19726E-1	1.03685E-9	-9.86011E+1
6.26346E+2	3.08793E-5	1.65502E-6	1.37918E-4	2.23896E-1	4.25880E-9	-1.30514E+2
6.27065E+2	3.15605E-5	1.49248E-7	1.24373E-5	2.53756E+0	3.92528E-10	-2.44019E+1
6.27785E+2	3.05222E-5	4.06384E-7	3.38653E-5	9.01283E-1	1.03364E-9	-9.94469E+1
6.28505E+2	3.12213E-5	1.13175E-6	9.43129E-5	3.31039E-1	2.94457E-9	-1.25600E+2
6.29225E+2	3.10984E-5	1.40777E-8	1.17314E-6	2.65086E+1	3.64829E-11	1.07499E+3
6.29944E+2	3.13839E-5	4.86519E-7	4.05433E-5	7.74084E-1	1.27241E-9	-1.05281E+2
6.30659E+2	3.06678E-5	1.07908E-6	8.99236E-5	3.41043E-1	2.75776E-9	-1.25141E+2
6.31378E+2	3.02719E-5	-3.02001E-7	-2.51668E-5	-1.20285E+0	-7.61846E-10	-1.95949E+2
6.32099E+2	3.10181E-5	9.48618E-7	7.90515E-5	3.92378E-1	2.45203E-9	-1.22787E+2
6.32824E+2	3.09749E-5	1.09598E-6	9.13319E-5	3.39146E-1	2.82899E-9	-1.25228E+2
6.33545E+2	3.06299E-5	6.63802E-7	5.53168E-5	5.53718E-1	1.69435E-9	-1.15387E+2
6.34265E+2	3.11929E-5	2.00415E-6	1.67012E-4	1.86770E-1	5.20959E-9	-1.32217E+2
6.34984E+2	3.16234E-5	-2.79621E-7	-2.33017E-5	-1.35713E+0	-7.36878E-10	-2.03025E+2
6.35704E+2	3.07737E-5	3.45992E-7	2.88326E-5	1.06732E+0	8.87287E-10	-9.18318E+1
6.36425E+2	3.07342E-5	2.94110E-7	2.45092E-5	1.25399E+0	7.53271E-10	-8.32707E+1
6.37137E+2	2.98955E-5	1.32722E-6	1.10602E-4	2.70298E-1	3.30650E-9	-1.28386E+2
6.37858E+2	3.08391E-5	1.10757E-6	9.22975E-5	3.34127E-1	2.84638E-9	-1.25458E+2
6.38577E+2	3.08014E-5	1.12182E-6	9.34851E-5	3.29479E-1	2.87947E-9	-1.25672E+2
6.39304E+2	3.08061E-5	8.36776E-7	6.97313E-5	4.41783E-1	2.14815E-9	-1.20521E+2
6.40024E+2	2.95588E-5	6.12806E-7	5.10671E-5	5.78823E-1	1.50949E-9	-1.14236E+2
6.40744E+2	2.91448E-5	1.27501E-6	1.06251E-4	2.74303E-1	3.09665E-9	-1.28202E+2
6.41464E+2	2.84100E-5	6.76822E-7	5.64019E-5	5.03706E-1	1.60237E-9	-1.17681E+2
6.42183E+2	2.98926E-5	4.79876E-7	3.99896E-5	7.47509E-1	1.19539E-9	-1.06500E+2
6.42903E+2	3.00387E-5	1.24408E-6	1.03673E-4	2.89744E-1	3.11422E-9	-1.27494E+2
6.43543E+2	2.97198E-5	8.51949E-7	7.09957E-5	4.18614E-1	2.10998E-9	-1.21584E+2
6.44257E+2	2.90445E-5	1.32276E-6	1.10230E-4	2.63489E-1	3.20158E-9	-1.28698E+2
6.44977E+2	2.96692E-5	1.89807E-9	1.58173E-7	1.87575E+2	4.69285E-12	8.46198E+3
6.45703E+2	2.96533E-5	1.09644E-6	9.13704E-5	3.24540E-1	2.70943E-9	-1.25898E+2
6.46423E+2	2.95141E-5	1.05423E-6	8.78526E-5	3.35951E-1	2.59289E-9	-1.25375E+2
6.47143E+2	2.91713E-5	8.44234E-7	7.03528E-5	4.14643E-1	2.05229E-9	-1.21766E+2
6.47863E+2	2.95954E-5	6.97951E-7	5.81626E-5	5.08839E-1	1.72134E-9	-1.17446E+2
6.48582E+2	3.01984E-5	-5.38321E-7	-4.48601E-5	-6.73168E-1	-1.35470E-9	-1.71656E+2
6.49302E+2	2.91843E-5	1.67310E-6	1.39425E-4	2.09319E-1	4.06901E-9	-1.31183E+2
6.50002E+2	2.99715E-5	1.38318E-6	1.15265E-4	2.60023E-1	3.45466E-9	-1.28857E+2
6.50602E+2	2.90875E-5	5.73915E-7	4.78262E-5	6.08192E-1	1.39115E-9	-1.12889E+2
6.51276E+2	2.91966E-5	3.73995E-7	3.11662E-5	9.36803E-1	9.09948E-10	-9.78179E+1
6.51995E+2	2.85612E-5	8.58843E-8	7.15703E-6	3.99065E+0	2.04413E-10	4.22412E+1
6.52722E+2	2.90797E-5	2.07788E-6	1.73156E-4	1.67939E-1	5.03534E-9	-1.33080E+2
6.53442E+2	2.85728E-5	6.60826E-7	5.50688E-5	5.18856E-1	1.57347E-9	-1.16986E+2
6.54162E+2	3.01885E-5	4.68751E-7	3.90626E-5	7.72824E-1	1.17924E-9	-1.05338E+2
6.54881E+2	2.91272E-5	5.27239E-7	4.39366E-5	6.62938E-1	1.27975E-9	-1.10378E+2
6.55601E+2	2.81065E-5	9.77041E-7	8.14201E-5	3.45203E-1	2.28843E-9	-1.24951E+2
6.56322E+2	2.86082E-5	2.93829E-7	2.44858E-5	1.16836E+0	7.00493E-10	-8.71980E+1
6.56961E+2	2.85319E-5	2.60951E-7	2.17459E-5	1.31206E+0	6.20452E-10	-8.06076E+1
6.57561E+2	2.84732E-5	4.15467E-8	3.46223E-6	8.22395E+0	9.85806E-11	2.36393E+2
6.58161E+2	2.84176E-5	1.19391E-6	9.94928E-5	2.85624E-1	2.82734E-9	-1.27683E+2
6.58854E+2	2.79751E-5	1.21522E-6	1.01268E-4	2.76247E-1	2.83299E-9	-1.28113E+2
6.59581E+2	2.91238E-5	8.76342E-7	7.30285E-5	3.98800E-1	2.12686E-9	-1.22492E+2
6.60301E+2	2.80540E-5	5.25149E-7	4.37624E-5	6.41052E-1	1.22771E-9	-1.11382E+2
6.61021E+2	2.80485E-5	4.36877E-7	3.64064E-5	7.70427E-1	1.02115E-9	-1.05448E+2
6.61741E+2	2.69558E-5	1.32809E-6	1.10674E-4	2.43560E-1	2.98330E-9	-1.29612E+2
6.62460E+2	2.79335E-5	8.71319E-7	7.26099E-5	3.84706E-1	2.02825E-9	-1.23139E+2
6.63180E+2	2.80729E-5	5.48413E-7	4.57011E-5	6.14273E-1	1.28296E-9	-1.12610E+2
6.63854E+2	2.73458E-5	9.83885E-7	8.19904E-5	3.33524E-1	2.24209E-9	-1.25486E+2
6.64460E+2	2.67273E-5	1.16780E-6	9.73170E-5	2.74641E-1	2.60102E-9	-1.28187E+2
6.65080E+2	2.81045E-5	6.39561E-7	5.32968E-5	5.27321E-1	1.49788E-9	-1.16598E+2
6.65801E+2	2.78166E-5	9.76645E-7	8.13871E-5	3.41782E-1	2.26392E-9	-1.25107E+2
6.66520E+2	2.66866E-5	1.21938E-6	1.01615E-4	2.62624E-1	2.71177E-9	-1.28738E+2
6.67240E+2	2.72848E-5	8.24901E-7	6.87417E-5	3.96918E-1	1.87561E-9	-1.22579E+2
6.67960E+2	2.71382E-5	2.96329E-7	2.46941E-5	1.09898E+0	6.70153E-10	-9.03801E+1
6.68680E+2	2.81811E-5	4.12817E-7	3.44014E-5	8.19186E-1	9.69472E-10	-1.03212E+2
6.69400E+2	2.75328E-5	2.76762E-7	2.30635E-5	1.19378E+0	6.35004E-10	-8.60320E+1
6.70113E+2	2.72629E-5	1.53611E-6	1.28009E-4	2.12976E-1	3.48991E-9	-1.31015E+2
6.70834E+2	2.76827E-5	5.09177E-7	4.24314E-5	6.52412E-1	1.17462E-9	-1.10861E+2
6.71493E+2	2.66809E-5	-3.56095E-7	-2.96746E-5	-8.99115E-1	-7.91745E-10	-1.82019E+2
6.72180E+2	2.76178E-5	1.27738E-6	1.06448E-4	2.59449E-1	2.93987E-9	-1.28883E+2
6.72899E+2	2.66101E-5	5.56450E-7	4.63708E-5	5.73853E-1	1.23393E-9	-1.14464E+2
6.73620E+2	2.69345E-5	5.94453E-7	4.95378E-5	5.43716E-1	1.33428E-9	-1.15846E+2
6.74340E+2	2.67297E-5	1.60838E-6	1.34032E-4	1.99428E-1	3.58262E-9	-1.31636E+2
6.75060E+2	2.80470E-5	7.25387E-7	6.04490E-5	4.63978E-1	1.69541E-9	-1.19503E+2
6.75779E+2	2.66588E-5	-8.25720E-8	-6.88100E-6	-3.87425E+0	-1.83439E-10	-3.18468E+2
6.76499E+2	2.72378E-5	2.67585E-7	2.22987E-5	1.22149E+0	6.07369E-10	-8.47610E+1
6.77213E+2	2.69572E-5	9.41687E-7	7.84739E-5	3.43518E-1	2.11544E-9	-1.25028E+2
6.77932E+2	2.60919E-5	-1.51655E-6	-1.26380E-4	-2.06457E-1	-3.29749E-9	-1.50251E+2
6.78653E+2	2.65098E-5	-2.55130E-6	-2.12608E-4	-1.24689E-1	-5.63621E-9	-1.46501E+2
6.79379E+2	2.62180E-5	-4.42166E-2	-3.68472E+0	-7.11533E-6	-9.66060E-5	-1.40783E+2
6.80099E+2	2.68859E-5	-9.44856E-2	-7.87380E+0	-3.41460E-6	-2.11694E-4	-1.40783E+2
6.80819E+2	2.78552E-5	-8.85437E-2	-7.37864E+0	-3.77511E-6	-2.05534E-4	-1.40783E+2
6.81539E+2	2.83003E-5	-9.19694E-2	-7.66412E+0	-3.69257E-6	-2.16897E-4	-1.40783E+2
6.82259E+2	2.55624E-5	-6.39581E-2	-5.32984E+0	-4.79609E-6	-1.36244E-4	-1.40783E+2
